0.000000000000000000e+00 -2.279765032808140024e+00 -2.279765032808139580e+00 -2.198180848052550207e+00 -2.198180848052549319e+00 -2.172405935420800294e+00 -2.172405935420798073e+00 -2.124494454780191166e+00 -2.124494454780190278e+00 -2.048968243443024750e+00 -2.048968243443022530e+00 -2.043494032713629949e+00 -2.043494032713627284e+00 -1.931213734712721841e+00 -1.931213734712720509e+00 -1.874177288171399391e+00 -1.874177288171397837e+00 -1.743131125019887540e+00 -1.743131125019886873e+00 -1.704802198981802075e+00 -1.704802198981800965e+00 -1.527043599114480177e+00 -1.527043599114479955e+00 -1.508699987406205922e+00 -1.508699987406205478e+00 -1.332212511363244367e+00 -1.332212511363243035e+00 -1.284786375159687744e+00 -1.284786375159687521e+00 -1.140896504404337319e+00 -1.140896504404336653e+00 -1.123803114202198472e+00 -1.123803114202197584e+00 -1.023865690943124740e+00 -1.023865690943124296e+00 -9.850596443607688713e-01 -9.850596443607684272e-01 9.850596443607682051e-01 9.850596443607683161e-01 1.023865690943124518e+00 1.023865690943124740e+00 1.123803114202198250e+00 1.123803114202198250e+00 1.140896504404336209e+00 1.140896504404336653e+00 1.284786375159686411e+00 1.284786375159687077e+00 1.332212511363243701e+00 1.332212511363244145e+00 1.508699987406206589e+00 1.508699987406207033e+00 1.527043599114479733e+00 1.527043599114479955e+00 1.704802198981800743e+00 1.704802198981801631e+00 1.743131125019886651e+00 1.743131125019886651e+00 1.874177288171398059e+00 1.874177288171398503e+00 1.931213734712721841e+00 1.931213734712722507e+00 2.043494032713627284e+00 2.043494032713627284e+00 2.048968243443021642e+00 2.048968243443021642e+00 2.124494454780191610e+00 2.124494454780192054e+00 2.172405935420799850e+00 2.172405935420800738e+00 2.198180848052549763e+00 2.198180848052549763e+00 2.279765032808141356e+00 2.279765032808141800e+00
1.000000000000000000e+00 -2.286421901277585267e+00 -2.286421901277584379e+00 -2.191678751926211977e+00 -2.191678751926211532e+00 -2.178700608940625116e+00 -2.178700608940624228e+00 -2.118028269590709556e+00 -2.118028269590709112e+00 -2.050854406483930692e+00 -2.050854406483930692e+00 -2.041536028853886187e+00 -2.041536028853885298e+00 -1.936891391580652710e+00 -1.936891391580652710e+00 -1.868540545668773811e+00 -1.868540545668773811e+00 -1.748043387311319474e+00 -1.748043387311319030e+00 -1.699920350874633446e+00 -1.699920350874632780e+00 -1.523927473620748430e+00 -1.523927473620748430e+00 -1.511733864972071517e+00 -1.511733864972071517e+00 -1.335673519783236118e+00 -1.335673519783235896e+00 -1.281428291925102103e+00 -1.281428291925101881e+00 -1.142283820457063337e+00 -1.142283820457062893e+00 -1.122753054576256071e+00 -1.122753054576255183e+00 -1.022405821671872772e+00 -1.022405821671872550e+00 -9.861627027618977692e-01 -9.861627027618976582e-01 9.839555783313607140e-01 9.839555783313611581e-01 1.025320698101572336e+00 1.025320698101573891e+00 1.124462461645176381e+00 1.124462461645176603e+00 1.139953727318701926e+00 1.139953727318702370e+00 1.288069071778848551e+00 1.288069071778848995e+00 1.328860249622222156e+00 1.328860249622222600e+00 1.504864923029623602e+00 1.504864923029624935e+00 1.530964914286771172e+00 1.530964914286772283e+00 1.709588959893018956e+00 1.709588959893020066e+00 1.738300418647054313e+00 1.738300418647054535e+00 1.879789331478403103e+00 1.879789331478404657e+00 1.925541544520389170e+00 1.925541544520389614e+00 2.037933870417685256e+00 2.037933870417686144e+00 2.054530440488771426e+00 2.054530440488771426e+00 2.130977550810718490e+00 2.130977550810718935e+00 2.165849945457248626e+00 2.165849945457249071e+00 2.204906846930489106e+00 2.204906846930489994e+00 2.273113659518509522e+00 2.273113659518511742e+00
2.000000000000000000e+00 -2.293076590485216393e+00 -2.293076590485214616e+00 -2.188207536383909524e+00 -2.188207536383907748e+00 -2.181927560912072295e+00 -2.181927560912071407e+00 -2.111613342474154997e+00 -2.111613342474154997e+00 -2.056621403683276395e+00 -2.056621403683276395e+00 -2.035604276288440317e+00 -2.035604276288439873e+00 -1.942557478100104706e+00 -1.942557478100104706e+00 -1.862894960355411467e+00 -1.862894960355411467e+00 -1.752984655158513538e+00 -1.752984655158513538e+00 -1.694993902326146440e+00 -1.694993902326146440e+00 -1.523217192601554304e+00 -1.523217192601554082e+00 -1.512365269004100954e+00 -1.512365269004100510e+00 -1.339209562871868764e+00 -1.339209562871868764e+00 -1.278028502651656018e+00 -1.278028502651655796e+00 -1.143978036737051562e+00 -1.143978036737051562e+00 -1.121450281828037410e+00 -1.121450281828036744e+00 -1.020940633059344904e+00 -1.020940633059344238e+00 -9.872646093432039249e-01 -9.872646093432037029e-01 9.828505354135261829e-01 9.828505354135265160e-01 1.026771264653618010e+00 1.026771264653618232e+00 1.124592862836965024e+00 1.124592862836966356e+00 1.139593243357284846e+00 1.139593243357285735e+00 1.291219460772681016e+00 1.291219460772681460e+00 1.325673764124871479e+00 1.325673764124872145e+00 1.500765522073591818e+00 1.500765522073591818e+00 1.535155028449023407e+00 1.535155028449023629e+00 1.714137205469941749e+00 1.714137205469942637e+00 1.733695857252964379e+00 1.733695857252964823e+00 1.885347487004470413e+00 1.885347487004470857e+00 1.919904464617113504e+00 1.919904464617115281e+00 2.031844658013459703e+00 2.031844658013460592e+00 2.060561918778953228e+00 2.060561918778954116e+00 2.137448971119563446e+00 2.137448971119564334e+00 2.159237612076672530e+00 2.159237612076672974e+00 2.211655163550063641e+00 2.211655163550064085e+00 2.266480774699295431e+00 2.266480774699296319e+00
3.000000000000000000e+00 -2.299724069006756189e+00 -2.299724069006755300e+00 -2.193266125153805479e+00 -2.193266125153805035e+00 -2.176589070605809084e+00 -2.176589070605807308e+00 -2.105314645207607249e+00 -2.105314645207605917e+00 -2.062421924886996827e+00 -2.062421924886996827e+00 -2.029492093381793705e+00 -2.029492093381793261e+00 -1.948197723014813088e+00 -1.948197723014813088e+00 -1.857252344396205235e+00 -1.857252344396205235e+00 -1.757928528601504059e+00 -1.757928528601503837e+00 -1.690045832564687656e+00 -1.690045832564687212e+00 -1.525554313099512838e+00 -1.525554313099512616e+00 -1.509951808280946883e+00 -1.509951808280946217e+00 -1.342799437197921053e+00 -1.342799437197920831e+00 -1.274608253159611460e+00 -1.274608253159610793e+00 -1.145878749148735443e+00 -1.145878749148734776e+00 -1.119995430602972242e+00 -1.119995430602971798e+00 -1.019469654808149883e+00 -1.019469654808149439e+00 -9.883650889087172153e-01 -9.883650889087162161e-01 9.817444446481885523e-01 9.817444446481888853e-01 1.028217759140412468e+00 1.028217759140412690e+00 1.124140745231390515e+00 1.124140745231392513e+00 1.139868031475723242e+00 1.139868031475723908e+00 1.294135613915551541e+00 1.294135613915551986e+00 1.322755171795420903e+00 1.322755171795420903e+00 1.496558512020601306e+00 1.496558512020601528e+00 1.539457517893588978e+00 1.539457517893588978e+00 1.717878582861548598e+00 1.717878582861550596e+00 1.729886310069195243e+00 1.729886310069195687e+00 1.890776060477703302e+00 1.890776060477705078e+00 1.914378136919220541e+00 1.914378136919221207e+00 2.025669376535303545e+00 2.025669376535303545e+00 2.066622806305750348e+00 2.066622806305750348e+00 2.143823615183711340e+00 2.143823615183712672e+00 2.152682714942728559e+00 2.152682714942729003e+00 2.218367614606024940e+00 2.218367614606025384e+00 2.259892078004471117e+00 2.259892078004472893e+00
4.000000000000000000e+00 -2.306360786795775386e+00 -2.306360786795773166e+00 -2.199642275812732084e+00 -2.199642275812732084e+00 -2.169899018292654969e+00 -2.169899018292653636e+00 -2.099289260078181840e+00 -2.099289260078180952e+00 -2.067955344019055453e+00 -2.067955344019054120e+00 -2.023357257213312277e+00 -2.023357257213312277e+00 -1.953795425049178691e+00 -1.953795425049178247e+00 -1.851624373357775966e+00 -1.851624373357775521e+00 -1.762856585688920452e+00 -1.762856585688920452e+00 -1.685088979225067174e+00 -1.685088979225066286e+00 -1.529173525574843095e+00 -1.529173525574842429e+00 -1.506257709573741943e+00 -1.506257709573740833e+00 -1.346428962256737805e+00 -1.346428962256737583e+00 -1.271181836450900438e+00 -1.271181836450899993e+00 -1.147920743770779239e+00 -1.147920743770778795e+00 -1.118453800486297167e+00 -1.118453800486296945e+00 -1.017992435408902718e+00 -1.017992435408902274e+00 -9.894637082149495555e-01 -9.894637082149492224e-01 9.806371414667603981e-01 9.806371414667609532e-01 1.029660483041619834e+00 1.029660483041620278e+00 1.123181832555608439e+00 1.123181832555608883e+00 1.140701662732689581e+00 1.140701662732690247e+00 1.296629403917466172e+00 1.296629403917466172e+00 1.320292871522158462e+00 1.320292871522159572e+00 1.492301770615494849e+00 1.492301770615496626e+00 1.543814657764977616e+00 1.543814657764978504e+00 1.718614138113294887e+00 1.718614138113295775e+00 1.729070743510812358e+00 1.729070743510813246e+00 1.895767776943642513e+00 1.895767776943645844e+00 1.909269304616837637e+00 1.909269304616838303e+00 2.019457282186909008e+00 2.019457282186909008e+00 2.072661771942974962e+00 2.072661771942975850e+00 2.145460986202244680e+00 2.145460986202245124e+00 2.150833281376933748e+00 2.150833281376934192e+00 2.224974298909251580e+00 2.224974298909252912e+00 2.253412619850116538e+00 2.253412619850116982e+00
5.000000000000000000e+00 -2.312984100355731876e+00 -2.312984100355730988e+00 -2.206154318252095070e+00 -2.206154318252095070e+00 -2.163041502711634312e+00 -2.163041502711634312e+00 -2.094016172126725639e+00 -2.094016172126722530e+00 -2.072719673381780314e+00 -2.072719673381778982e+00 -2.017245185681780573e+00 -2.017245185681780129e+00 -1.959325492072865993e+00 -1.959325492072865771e+00 -1.846025404468931486e+00 -1.846025404468931042e+00 -1.767750995556555127e+00 -1.767750995556554239e+00 -1.680131947312180074e+00 -1.680131947312179630e+00 -1.533185982528325830e+00 -1.533185982528325608e+00 -1.502170420707041432e+00 -1.502170420707040321e+00 -1.350088064644518360e+00 -1.350088064644517916e+00 -1.267759504103626922e+00 -1.267759504103625590e+00 -1.150062615238352626e+00 -1.150062615238352404e+00 -1.116866716578966079e+00 -1.116866716578964969e+00 -1.016508589929140394e+00 -1.016508589929139728e+00 -9.905598327934691527e-01 -9.905598327934683756e-01 9.795283734008330967e-01 9.795283734008334298e-01 1.031099658388143547e+00 1.031099658388145546e+00 1.121859271050463569e+00 1.121859271050464235e+00 1.141950172466902114e+00 1.141950172466902336e+00 1.298374350775455266e+00 1.298374350775456154e+00 1.318613700170725211e+00 1.318613700170725878e+00 1.488021626895539296e+00 1.488021626895540406e+00 1.548200114229106639e+00 1.548200114229107083e+00 1.715465106364272296e+00 1.715465106364273851e+00 1.732127493994265910e+00 1.732127493994266354e+00 1.898278794982292794e+00 1.898278794982295681e+00 1.906620666457456093e+00 1.906620666457456315e+00 2.013225624912772460e+00 2.013225624912774681e+00 2.078653248586359581e+00 2.078653248586362245e+00 2.139021491747535197e+00 2.139021491747536086e+00 2.157033322773898476e+00 2.157033322773899364e+00 2.231227868680604409e+00 2.231227868680606186e+00 2.247295632567079871e+00 2.247295632567079871e+00
6.000000000000000000e+00 -2.319591958852841085e+00 -2.319591958852840197e+00 -2.212692698746283604e+00 -2.212692698746283604e+00 -2.156130097654608502e+00 -2.156130097654608058e+00 -2.091088964896209212e+00 -2.091088964896208768e+00 -2.075113387883602556e+00 -2.075113387883601668e+00 -2.011205340581350143e+00 -2.011205340581347922e+00 -1.964742449050625561e+00 -1.964742449050624895e+00 -1.840476029063303542e+00 -1.840476029063302876e+00 -1.772589226436534160e+00 -1.772589226436534160e+00 -1.675181559812605858e+00 -1.675181559812605414e+00 -1.537341870971195901e+00 -1.537341870971195901e+00 -1.497937938924332135e+00 -1.497937938924332135e+00 -1.353769142762190514e+00 -1.353769142762190292e+00 -1.264349095895913155e+00 -1.264349095895912933e+00 -1.152277521962640217e+00 -1.152277521962640217e+00 -1.115260745868293490e+00 -1.115260745868293046e+00 -1.015017876344638470e+00 -1.015017876344638026e+00 -9.916525550966155400e-01 -9.916525550966147629e-01 9.784178042100017958e-01 9.784178042100021289e-01 1.032535416097163594e+00 1.032535416097164704e+00 1.120304386556365550e+00 1.120304386556365772e+00 1.143481298039543903e+00 1.143481298039545013e+00 1.298955644456797121e+00 1.298955644456797565e+00 1.318132911589855683e+00 1.318132911589856571e+00 1.483732188200782343e+00 1.483732188200782343e+00 1.552599597519604302e+00 1.552599597519604746e+00 1.711013246759837569e+00 1.711013246759839346e+00 1.736473936756518288e+00 1.736473936756519842e+00 1.894989342156719658e+00 1.894989342156720991e+00 1.909749900712343074e+00 1.909749900712343962e+00 2.006985199579967905e+00 2.006985199579968349e+00 2.084566501371388991e+00 2.084566501371389435e+00 2.132406086421046343e+00 2.132406086421048119e+00 2.163390733125043930e+00 2.163390733125044374e+00 2.235167417447375016e+00 2.235167417447375904e+00 2.243516849803413038e+00 2.243516849803413038e+00
7.000000000000000000e+00 -2.326182719160919454e+00 -2.326182719160918566e+00 -2.219230880589875721e+00 -2.219230880589875721e+00 -2.149198758253284325e+00 -2.149198758253282548e+00 -2.092636452756342802e+00 -2.092636452756342802e+00 -2.073001567970225167e+00 -2.073001567970224723e+00 -2.005334688644504482e+00 -2.005334688644502705e+00 -1.969948284846784414e+00 -1.969948284846783970e+00 -1.835009357933500063e+00 -1.835009357933499841e+00 -1.777337005863463659e+00 -1.777337005863463659e+00 -1.670244092508493372e+00 -1.670244092508492928e+00 -1.541555439446335996e+00 -1.541555439446335329e+00 -1.493643639736896844e+00 -1.493643639736896178e+00 -1.357466094185109773e+00 -1.357466094185109329e+00 -1.260957004651956037e+00 -1.260957004651956037e+00 -1.154547322456212610e+00 -1.154547322456212388e+00 -1.113653523052922978e+00 -1.113653523052922534e+00 -1.013520325489927210e+00 -1.013520325489927210e+00 -9.927405689436493708e-01 -9.927405689436492597e-01 9.773050169399145615e-01 9.773050169399153386e-01 1.033967784285776403e+00 1.033967784285777070e+00 1.118609766660897842e+00 1.118609766660898730e+00 1.145201387825406592e+00 1.145201387825406592e+00 1.298198062464997582e+00 1.298198062464997804e+00 1.319026259556795644e+00 1.319026259556795644e+00 1.479442118702945397e+00 1.479442118702945619e+00 1.557004046999544755e+00 1.557004046999544977e+00 1.706220502996265154e+00 1.706220502996266486e+00 1.741146773949171278e+00 1.741146773949171944e+00 1.889775246219078886e+00 1.889775246219079108e+00 1.914777424176309584e+00 1.914777424176310028e+00 2.000746169323059043e+00 2.000746169323059931e+00 2.090341614746185073e+00 2.090341614746185961e+00 2.125847852251766756e+00 2.125847852251767200e+00 2.169700525598008412e+00 2.169700525598008856e+00 2.231735011972473259e+00 2.231735011972474148e+00 2.247162161821795401e+00 2.247162161821795401e+00
8.000000000000000000e+00 -2.332755030131915763e+00 -2.332755030131914875e+00 -2.225759084530326781e+00 -2.225759084530325449e+00 -2.142272837200926983e+00 -2.142272837200925650e+00 -2.097017215251489652e+00 -2.097017215251489652e+00 -2.068014785858068194e+00 -2.068014785858067750e+00 -1.999885533332104837e+00 -1.999885533332104837e+00 -1.974686402719663114e+00 -1.974686402719662448e+00 -1.829684191060714449e+00 -1.829684191060714227e+00 -1.781934786854066921e+00 -1.781934786854066033e+00 -1.665326063340647256e+00 -1.665326063340646812e+00 -1.545788081273752113e+00 -1.545788081273752113e+00 -1.489322981956748837e+00 -1.489322981956748393e+00 -1.361173695811773721e+00 -1.361173695811773499e+00 -1.257588784758927103e+00 -1.257588784758926881e+00 -1.156859078291433862e+00 -1.156859078291432974e+00 -1.112057197315691859e+00 -1.112057197315691415e+00 -1.012016477968469275e+00 -1.012016477968469053e+00 -9.938219369689229588e-01 -9.938219369689225147e-01 9.761895162497444822e-01 9.761895162497448153e-01 1.035396675938441646e+00 1.035396675938442090e+00 1.116834882035647292e+00 1.116834882035647514e+00 1.147049767081447014e+00 1.147049767081447014e+00 1.296379606055802602e+00 1.296379606055804601e+00 1.321016360076080476e+00 1.321016360076080920e+00 1.475157423703638004e+00 1.475157423703638448e+00 1.561406788026670878e+00 1.561406788026671988e+00 1.701308016138595836e+00 1.701308016138596946e+00 1.745922907472248431e+00 1.745922907472249541e+00 1.884223106109304657e+00 1.884223106109306434e+00 1.920109749072706151e+00 1.920109749072707483e+00 1.994521291890228198e+00 1.994521291890228865e+00 2.095812459201691791e+00 2.095812459201691791e+00 2.119520872044436288e+00 2.119520872044437620e+00 2.175898606884874464e+00 2.175898606884875353e+00 2.225887317037891222e+00 2.225887317037892110e+00 2.253328819606185363e+00 2.253328819606186251e+00
9.000000000000000000e+00 -2.339307756604689370e+00 -2.339307756604688926e+00 -2.232272730502823599e+00 -2.232272730502823155e+00 -2.135396123005109725e+00 -2.135396123005109281e+00 -2.102265988061279511e+00 -2.102265988061279067e+00 -2.062087972263519031e+00 -2.062087972263518587e+00 -1.995655536516249606e+00 -1.995655536516248052e+00 -1.978150855820518528e+00 -1.978150855820518084e+00 -1.824615699442166283e+00 -1.824615699442166283e+00 -1.786266871458842109e+00 -1.786266871458841221e+00 -1.660434904378915499e+00 -1.660434904378915499e+00 -1.550017202793183779e+00 -1.550017202793183779e+00 -1.484994323282566864e+00 -1.484994323282566642e+00 -1.364887171679504574e+00 -1.364887171679504352e+00 -1.254249567066082705e+00 -1.254249567066082482e+00 -1.159202961882547900e+00 -1.159202961882547678e+00 -1.110480457542990518e+00 -1.110480457542990074e+00 -1.010507850888895165e+00 -1.010507850888895165e+00 -9.948936282375574480e-01 -9.948936282375567819e-01 9.750707302410972499e-01 9.750707302410972499e-01 1.036821875342230470e+00 1.036821875342230914e+00 1.115017426151671431e+00 1.115017426151673208e+00 1.148987381114806139e+00 1.148987381114807915e+00 1.293917816085013328e+00 1.293917816085014660e+00 1.323686370751826491e+00 1.323686370751826935e+00 1.470882750235188441e+00 1.470882750235189773e+00 1.565802140045900570e+00 1.565802140045901014e+00 1.696346366798018757e+00 1.696346366798019423e+00 1.750728997389454644e+00 1.750728997389456421e+00 1.878579120739620523e+00 1.878579120739623631e+00 1.925487431899416402e+00 1.925487431899417734e+00 1.988330083386439240e+00 1.988330083386439240e+00 2.100281184194741524e+00 2.100281184194745077e+00 2.114115535167583104e+00 2.114115535167585325e+00 2.181874687978434313e+00 2.181874687978435201e+00 2.219915624609650084e+00 2.219915624609654525e+00 2.259842079296332518e+00 2.259842079296332962e+00
