1.000000000000000000e+01 -2.138724724213229678e+00 -2.138724724213228789e+00 -2.008535757380884856e+00 -2.008535757380883524e+00 -1.677666214043745274e+00 -1.677666214043745052e+00 -1.572921308082745329e+00 -1.572921308082744885e+00 -1.135841606902209922e+00 -1.135841606902209477e+00 -1.068975429909653441e+00 -1.068975429909652775e+00 1.068975429909652330e+00 1.068975429909652330e+00 1.135841606902209033e+00 1.135841606902209477e+00 1.572921308082745773e+00 1.572921308082745995e+00 1.677666214043745496e+00 1.677666214043746606e+00 2.008535757380884856e+00 2.008535757380885300e+00 2.138724724213229234e+00 2.138724724213229234e+00
1.100000000000000000e+01 -2.145055287644988873e+00 -2.145055287644988873e+00 -2.001869959745251837e+00 -2.001869959745251837e+00 -1.682881118539784726e+00 -1.682881118539784504e+00 -1.567699277063850927e+00 -1.567699277063850927e+00 -1.139206246780699372e+00 -1.139206246780699372e+00 -1.065648282100428723e+00 -1.065648282100428279e+00 1.065648282100427391e+00 1.065648282100428279e+00 1.139206246780699816e+00 1.139206246780699816e+00 1.567699277063850705e+00 1.567699277063851593e+00 1.682881118539784726e+00 1.682881118539784726e+00 2.001869959745250505e+00 2.001869959745250949e+00 2.145055287644987541e+00 2.145055287644988429e+00
1.200000000000000000e+01 -2.151366805873675236e+00 -2.151366805873674348e+00 -1.995191571203063896e+00 -1.995191571203063008e+00 -1.688090618915763397e+00 -1.688090618915763397e+00 -1.562482604241614670e+00 -1.562482604241614226e+00 -1.142572848916375117e+00 -1.142572848916374895e+00 -1.062321570378887525e+00 -1.062321570378887081e+00 1.062321570378887747e+00 1.062321570378887747e+00 1.142572848916374006e+00 1.142572848916374229e+00 1.562482604241614892e+00 1.562482604241615336e+00 1.688090618915764507e+00 1.688090618915764951e+00 1.995191571203061676e+00 1.995191571203063230e+00 2.151366805873673016e+00 2.151366805873674792e+00
1.300000000000000000e+01 -2.157659021977873959e+00 -2.157659021977873959e+00 -1.988500928729649564e+00 -1.988500928729649120e+00 -1.693294305004066524e+00 -1.693294305004066524e+00 -1.557271872347050445e+00 -1.557271872347050223e+00 -1.145941333599086676e+00 -1.145941333599086454e+00 -1.058995054288758952e+00 -1.058995054288758286e+00 1.058995054288757842e+00 1.058995054288757842e+00 1.145941333599086009e+00 1.145941333599086454e+00 1.557271872347050445e+00 1.557271872347050445e+00 1.693294305004065858e+00 1.693294305004065858e+00 1.988500928729649342e+00 1.988500928729649786e+00 2.157659021977873959e+00 2.157659021977873959e+00
1.400000000000000000e+01 -2.163931681718014310e+00 -2.163931681718012978e+00 -1.981798373891943799e+00 -1.981798373891943132e+00 -1.698491772288031942e+00 -1.698491772288031942e+00 -1.552067673439472939e+00 -1.552067673439472717e+00 -1.149311609891486397e+00 -1.149311609891486174e+00 -1.055668476581539617e+00 -1.055668476581539617e+00 1.055668476581539617e+00 1.055668476581539617e+00 1.149311609891487285e+00 1.149311609891487285e+00 1.552067673439472273e+00 1.552067673439472495e+00 1.698491772288030610e+00 1.698491772288031720e+00 1.981798373891943132e+00 1.981798373891944021e+00 2.163931681718012090e+00 2.163931681718013866e+00
1.500000000000000000e+01 -2.170184533487844014e+00 -2.170184533487843126e+00 -1.975084252979286914e+00 -1.975084252979286914e+00 -1.703682621762777405e+00 -1.703682621762777405e+00 -1.546870609027922505e+00 -1.546870609027922505e+00 -1.152683575804684057e+00 -1.152683575804683835e+00 -1.052341563003424962e+00 -1.052341563003424740e+00 1.052341563003424962e+00 1.052341563003425851e+00 1.152683575804683613e+00 1.152683575804684724e+00 1.546870609027922061e+00 1.546870609027922505e+00 1.703682621762776295e+00 1.703682621762776739e+00 1.975084252979287136e+00 1.975084252979287136e+00 2.170184533487843126e+00 2.170184533487843570e+00
1.600000000000000000e+01 -2.176417328267478801e+00 -2.176417328267478801e+00 -1.968358917141078024e+00 -1.968358917141078024e+00 -1.708866459798930926e+00 -1.708866459798930704e+00 -1.541681290183771091e+00 -1.541681290183770869e+00 -1.156057118464228983e+00 -1.156057118464228761e+00 -1.049014022091748988e+00 -1.049014022091748544e+00 1.049014022091748322e+00 1.049014022091748766e+00 1.156057118464228539e+00 1.156057118464229205e+00 1.541681290183770425e+00 1.541681290183770647e+00 1.708866459798930926e+00 1.708866459798931814e+00 1.968358917141078468e+00 1.968358917141078912e+00 2.176417328267479689e+00 2.176417328267479689e+00
1.700000000000000000e+01 -2.182629819577916130e+00 -2.182629819577916130e+00 -1.961622722531782825e+00 -1.961622722531781493e+00 -1.714042898009332072e+00 -1.714042898009331628e+00 -1.536500337643383673e+00 -1.536500337643383007e+00 -1.159432114265771752e+00 -1.159432114265771308e+00 -1.045685544982229542e+00 -1.045685544982229542e+00 1.045685544982230430e+00 1.045685544982230430e+00 1.159432114265771308e+00 1.159432114265772418e+00 1.536500337643383229e+00 1.536500337643383673e+00 1.714042898009330962e+00 1.714042898009330962e+00 1.961622722531781715e+00 1.961622722531782825e+00 2.182629819577914798e+00 2.182629819577915686e+00
1.800000000000000000e+01 -2.188821763436950896e+00 -2.188821763436950008e+00 -1.954876030463907899e+00 -1.954876030463907455e+00 -1.719211553118732860e+00 -1.719211553118732638e+00 -1.531328381899677016e+00 -1.531328381899676794e+00 -1.162808429019684731e+00 -1.162808429019684286e+00 -1.042355805228352361e+00 -1.042355805228351917e+00 1.042355805228351917e+00 1.042355805228352361e+00 1.162808429019683842e+00 1.162808429019684953e+00 1.531328381899676128e+00 1.531328381899677016e+00 1.719211553118732638e+00 1.719211553118733526e+00 1.954876030463907011e+00 1.954876030463908343e+00 2.188821763436950896e+00 2.188821763436951340e+00
1.900000000000000000e+01 -2.194992918316479802e+00 -2.194992918316479802e+00 -1.948119207569578348e+00 -1.948119207569577238e+00 -1.724372046836553540e+00 -1.724372046836553318e+00 -1.526166063281299223e+00 -1.526166063281299223e+00 -1.166185918083911810e+00 -1.166185918083911588e+00 -1.039024458634291825e+00 -1.039024458634291603e+00 1.039024458634291159e+00 1.039024458634291825e+00 1.166185918083912254e+00 1.166185918083912920e+00 1.526166063281298113e+00 1.526166063281299445e+00 1.724372046836552652e+00 1.724372046836552652e+00 1.948119207569577460e+00 1.948119207569577682e+00 2.194992918316479358e+00 2.194992918316481134e+00
2.000000000000000000e+01 -2.201143045101089157e+00 -2.201143045101088269e+00 -1.941352625971416224e+00 -1.941352625971415335e+00 -1.729524005732702818e+00 -1.729524005732702818e+00 -1.521014032018131346e+00 -1.521014032018131346e+00 -1.169564426484244191e+00 -1.169564426484244191e+00 -1.035691143102861700e+00 -1.035691143102861034e+00 1.035691143102861034e+00 1.035691143102861478e+00 1.169564426484243969e+00 1.169564426484244635e+00 1.521014032018130901e+00 1.521014032018131568e+00 1.729524005732702152e+00 1.729524005732702818e+00 1.941352625971414891e+00 1.941352625971415558e+00 2.201143045101087825e+00 2.201143045101088713e+00
2.100000000000000000e+01 -2.207271907047906545e+00 -2.207271907047906545e+00 -1.934576663463530855e+00 -1.934576663463530855e+00 -1.734667061116481168e+00 -1.734667061116480946e+00 -1.515872948291714373e+00 -1.515872948291714151e+00 -1.172943789021140715e+00 -1.172943789021140271e+00 -1.032355478500017965e+00 -1.032355478500017520e+00 1.032355478500017298e+00 1.032355478500017298e+00 1.172943789021140493e+00 1.172943789021140715e+00 1.515872948291713929e+00 1.515872948291714151e+00 1.734667061116480280e+00 1.734667061116480724e+00 1.934576663463532409e+00 1.934576663463532409e+00 2.207271907047905213e+00 2.207271907047906989e+00
2.200000000000000000e+01 -2.213379269747672407e+00 -2.213379269747671518e+00 -1.927791703703463755e+00 -1.927791703703463755e+00 -1.739800848918577447e+00 -1.739800848918576781e+00 -1.510743482269151672e+00 -1.510743482269151006e+00 -1.176323830362179690e+00 -1.176323830362179468e+00 -1.029017066537533331e+00 -1.029017066537532887e+00 1.029017066537532887e+00 1.029017066537533331e+00 1.176323830362180578e+00 1.176323830362180578e+00 1.510743482269150562e+00 1.510743482269151672e+00 1.739800848918576559e+00 1.739800848918576559e+00 1.927791703703463977e+00 1.927791703703464865e+00 2.213379269747670186e+00 2.213379269747672407e+00
2.300000000000000000e+01 -2.219464901086955599e+00 -2.219464901086955599e+00 -1.920998136416050883e+00 -1.920998136416050883e+00 -1.744925009576147046e+00 -1.744925009576146824e+00 -1.505626314118948317e+00 -1.505626314118948095e+00 -1.179704365119102150e+00 -1.179704365119101706e+00 -1.025675490675507673e+00 -1.025675490675507229e+00 1.025675490675507451e+00 1.025675490675507895e+00 1.179704365119101261e+00 1.179704365119101706e+00 1.505626314118947429e+00 1.505626314118947873e+00 1.744925009576147046e+00 1.744925009576147490e+00 1.920998136416051327e+00 1.920998136416051327e+00 2.219464901086955155e+00 2.219464901086956043e+00
2.400000000000000000e+01 -2.225528571211519147e+00 -2.225528571211518258e+00 -1.914196357610283394e+00 -1.914196357610282506e+00 -1.750039187920973349e+00 -1.750039187920973349e+00 -1.500522134007217900e+00 -1.500522134007217678e+00 -1.183085197908336994e+00 -1.183085197908336328e+00 -1.022330316046461185e+00 -1.022330316046460963e+00 1.022330316046461185e+00 1.022330316046461407e+00 1.183085197908336328e+00 1.183085197908336772e+00 1.500522134007217012e+00 1.500522134007219233e+00 1.750039187920973349e+00 1.750039187920973793e+00 1.914196357610283394e+00 1.914196357610283838e+00 2.225528571211517814e+00 2.225528571211518702e+00
2.500000000000000000e+01 -2.231570052490734923e+00 -2.231570052490733591e+00 -1.907386769810313742e+00 -1.907386769810313742e+00 -1.755143033070683423e+00 -1.755143033070683423e+00 -1.495431642072586831e+00 -1.495431642072586609e+00 -1.186466123393780325e+00 -1.186466123393780103e+00 -1.018981089402795526e+00 -1.018981089402795526e+00 1.018981089402795526e+00 1.018981089402795970e+00 1.186466123393780325e+00 1.186466123393780547e+00 1.495431642072585943e+00 1.495431642072586165e+00 1.755143033070682979e+00 1.755143033070683201e+00 1.907386769810314187e+00 1.907386769810314409e+00 2.231570052490734923e+00 2.231570052490734923e+00
2.600000000000000000e+01 -2.237589119483076150e+00 -2.237589119483075706e+00 -1.900569782301944066e+00 -1.900569782301943844e+00 -1.760236198323007928e+00 -1.760236198323007928e+00 -1.490355548378097250e+00 -1.490355548378097028e+00 -1.189846926310479613e+00 -1.189846926310479613e+00 -1.015627339089487435e+00 -1.015627339089487435e+00 1.015627339089487657e+00 1.015627339089487657e+00 1.189846926310480058e+00 1.189846926310480058e+00 1.490355548378095918e+00 1.490355548378097250e+00 1.760236198323007262e+00 1.760236198323007706e+00 1.900569782301944288e+00 1.900569782301944954e+00 2.237589119483076150e+00 2.237589119483076150e+00
2.700000000000000000e+01 -2.243585548902597093e+00 -2.243585548902596649e+00 -1.893745811396029044e+00 -1.893745811396029044e+00 -1.765318341053047302e+00 -1.765318341053046858e+00 -1.485294572838334659e+00 -1.485294572838334437e+00 -1.193227381467729886e+00 -1.193227381467729886e+00 -1.012268575043916652e+00 -1.012268575043916652e+00 1.012268575043915986e+00 1.012268575043916208e+00 1.193227381467730108e+00 1.193227381467730552e+00 1.485294572838333993e+00 1.485294572838335325e+00 1.765318341053047080e+00 1.765318341053047080e+00 1.893745811396029266e+00 1.893745811396029710e+00 2.243585548902596205e+00 2.243585548902597093e+00
2.800000000000000000e+01 -2.249559119586391098e+00 -2.249559119586390210e+00 -1.886915280710425025e+00 -1.886915280710424803e+00 -1.770389122613519550e+00 -1.770389122613519550e+00 -1.480249445119975693e+00 -1.480249445119975693e+00 -1.196607253729929266e+00 -1.196607253729928599e+00 -1.008904288824783446e+00 -1.008904288824783002e+00 1.008904288824782780e+00 1.008904288824782780e+00 1.196607253729928155e+00 1.196607253729930154e+00 1.480249445119975693e+00 1.480249445119975915e+00 1.770389122613519994e+00 1.770389122613519994e+00 1.886915280710423914e+00 1.886915280710425469e+00 2.249559119586388434e+00 2.249559119586390210e+00
2.900000000000000000e+01 -2.255509612462996305e+00 -2.255509612462996305e+00 -1.880078621472282441e+00 -1.880078621472282441e+00 -1.775448208237956127e+00 -1.775448208237956127e+00 -1.475220904513889986e+00 -1.475220904513889764e+00 -1.199986297973357319e+00 -1.199986297973357319e+00 -1.005533953672109071e+00 -1.005533953672108627e+00 1.005533953672108849e+00 1.005533953672108849e+00 1.199986297973357541e+00 1.199986297973357541e+00 1.475220904513888875e+00 1.475220904513890208e+00 1.775448208237956571e+00 1.775448208237957015e+00 1.880078621472284661e+00 1.880078621472284661e+00 2.255509612462994085e+00 2.255509612462995417e+00
3.000000000000000000e+01 -2.261436810521712193e+00 -2.261436810521712193e+00 -1.873236272842708772e+00 -1.873236272842708550e+00 -1.780495266946791721e+00 -1.780495266946791499e+00 -1.470209699776918733e+00 -1.470209699776918288e+00 -1.203364259016847404e+00 -1.203364259016847182e+00 -1.002157024600346613e+00 -1.002157024600346391e+00 1.002157024600346391e+00 1.002157024600347057e+00 1.203364259016847182e+00 1.203364259016847626e+00 1.470209699776917400e+00 1.470209699776918510e+00 1.780495266946791499e+00 1.780495266946792832e+00 1.873236272842709216e+00 1.873236272842709216e+00 2.261436810521712193e+00 2.261436810521712193e+00
3.100000000000000000e+01 -2.267340498782788316e+00 -2.267340498782787872e+00 -1.866388682266038268e+00 -1.866388682266037824e+00 -1.785529971456325304e+00 -1.785529971456325304e+00 -1.465216588941411269e+00 -1.465216588941411269e+00 -1.206740871524053293e+00 -1.206740871524052627e+00 -9.987729385266465032e-01 -9.987729385266462812e-01 9.987729385266462812e-01 9.987729385266466142e-01 1.206740871524053071e+00 1.206740871524053293e+00 1.465216588941410603e+00 1.465216588941411491e+00 1.785529971456325304e+00 1.785529971456325748e+00 1.866388682266038046e+00 1.866388682266038046e+00 2.267340498782787428e+00 2.267340498782787428e+00
3.200000000000000000e+01 -2.273220464268471019e+00 -2.273220464268470131e+00 -1.859536305846243964e+00 -1.859536305846243964e+00 -1.790551998090491814e+00 -1.790551998090491370e+00 -1.460242339090597641e+00 -1.460242339090597197e+00 -1.210115859874789424e+00 -1.210115859874788979e+00 -9.953811144363363672e-01 -9.953811144363362562e-01 9.953811144363352570e-01 9.953811144363360341e-01 1.210115859874788979e+00 1.210115859874788979e+00 1.460242339090597419e+00 1.460242339090598085e+00 1.790551998090491148e+00 1.790551998090491814e+00 1.859536305846242410e+00 1.859536305846242854e+00 2.273220464268471463e+00 2.273220464268472796e+00
3.300000000000000000e+01 -2.279076495974884153e+00 -2.279076495974883709e+00 -1.852679608753324825e+00 -1.852679608753324603e+00 -1.795561026695402518e+00 -1.795561026695402296e+00 -1.455287726097873158e+00 -1.455287726097873158e+00 -1.213488938002581508e+00 -1.213488938002581508e+00 -9.919809535876791262e-01 -9.919809535876790152e-01 9.919809535876791262e-01 9.919809535876795703e-01 1.213488938002581508e+00 1.213488938002581952e+00 1.455287726097872714e+00 1.455287726097872936e+00 1.795561026695402074e+00 1.795561026695402296e+00 1.852679608753324603e+00 1.852679608753324603e+00 2.279076495974883709e+00 2.279076495974884597e+00
3.400000000000000000e+01 -2.284908384844702045e+00 -2.284908384844701157e+00 -1.845819065662818392e+00 -1.845819065662818392e+00 -1.800556740556608526e+00 -1.800556740556608082e+00 -1.450353534328077565e+00 -1.450353534328077121e+00 -1.216859809195242503e+00 -1.216859809195242503e+00 -9.885718397579408290e-01 -9.885718397579408290e-01 9.885718397579407180e-01 9.885718397579410510e-01 1.216859809195242281e+00 1.216859809195242947e+00 1.450353534328076677e+00 1.450353534328076899e+00 1.800556740556608748e+00 1.800556740556608970e+00 1.845819065662818170e+00 1.845819065662819503e+00 2.284908384844701157e+00 2.284908384844701157e+00
3.500000000000000000e+01 -2.290715923740596516e+00 -2.290715923740596516e+00 -1.838955161232051161e+00 -1.838955161232050495e+00 -1.805538826319027512e+00 -1.805538826319027290e+00 -1.445440556298892565e+00 -1.445440556298892565e+00 -1.220228165854869040e+00 -1.220228165854868596e+00 -9.851531395327889351e-01 -9.851531395327888241e-01 9.851531395327881580e-01 9.851531395327888241e-01 1.220228165854868374e+00 1.220228165854868818e+00 1.445440556298892565e+00 1.445440556298892565e+00 1.805538826319027512e+00 1.805538826319027512e+00 1.838955161232051161e+00 1.838955161232052049e+00 2.290715923740596516e+00 2.290715923740598292e+00
3.600000000000000000e+01 -2.296498907419446400e+00 -2.296498907419446400e+00 -1.832088390617117479e+00 -1.832088390617116147e+00 -1.810506973909490114e+00 -1.810506973909489892e+00 -1.440549592300527593e+00 -1.440549592300527593e+00 -1.223593689213237967e+00 -1.223593689213237967e+00 -9.817242026409864764e-01 -9.817242026409862543e-01 9.817242026409855882e-01 9.817242026409870315e-01 1.223593689213237745e+00 1.223593689213238633e+00 1.440549592300528037e+00 1.440549592300528259e+00 1.810506973909490336e+00 1.810506973909490336e+00 1.832088390617117035e+00 1.832088390617117035e+00 2.296498907419445512e+00 2.296498907419445512e+00
3.700000000000000000e+01 -2.302257132507268711e+00 -2.302257132507267823e+00 -1.825219260035145119e+00 -1.825219260035144675e+00 -1.815460876461843398e+00 -1.815460876461843398e+00 -1.435681449971900392e+00 -1.435681449971900170e+00 -1.226956048998027571e+00 -1.226956048998026905e+00 -9.782843623362691421e-01 -9.782843623362689200e-01 9.782843623362690311e-01 9.782843623362692531e-01 1.226956048998027127e+00 1.226956048998027349e+00 1.435681449971899726e+00 1.435681449971900170e+00 1.815460876461843842e+00 1.815460876461844952e+00 1.825219260035146229e+00 1.825219260035146451e+00 2.302257132507266935e+00 2.302257132507268711e+00
3.800000000000000000e+01 -2.307990397474860789e+00 -2.307990397474860789e+00 -1.820400230244567652e+00 -1.820400230244567652e+00 -1.818348287376975847e+00 -1.818348287376974515e+00 -1.430836943831653718e+00 -1.430836943831653274e+00 -1.230314903044719799e+00 -1.230314903044719577e+00 -9.748329358282312729e-01 -9.748329358282310508e-01 9.748329358282308288e-01 9.748329358282311619e-01 1.230314903044720243e+00 1.230314903044720243e+00 1.430836943831653718e+00 1.430836943831653940e+00 1.818348287376974293e+00 1.818348287376974515e+00 1.820400230244566320e+00 1.820400230244566986e+00 2.307990397474860345e+00 2.307990397474860789e+00
3.900000000000000000e+01 -2.313698502614137897e+00 -2.313698502614136565e+00 -1.825324734590840547e+00 -1.825324734590840547e+00 -1.811476002876059921e+00 -1.811476002876059699e+00 -1.426016894762409226e+00 -1.426016894762408782e+00 -1.233669896848371028e+00 -1.233669896848370584e+00 -9.713692247639091892e-01 -9.713692247639090782e-01 9.713692247639088562e-01 9.713692247639088562e-01 1.233669896848370362e+00 1.233669896848370806e+00 1.426016894762407894e+00 1.426016894762408116e+00 1.811476002876061475e+00 1.811476002876062141e+00 1.825324734590841214e+00 1.825324734590841436e+00 2.313698502614135677e+00 2.313698502614136565e+00
4.000000000000000000e+01 -2.319381250015120077e+00 -2.319381250015120077e+00 -1.830234091831003163e+00 -1.830234091831003163e+00 -1.804602949840182102e+00 -1.804602949840181214e+00 -1.421222129446819915e+00 -1.421222129446819471e+00 -1.237020663048617797e+00 -1.237020663048617797e+00 -9.678925157616443675e-01 -9.678925157616442565e-01 9.678925157616443675e-01 9.678925157616444785e-01 1.237020663048617353e+00 1.237020663048617797e+00 1.421222129446819027e+00 1.421222129446819693e+00 1.804602949840182102e+00 1.804602949840182768e+00 1.830234091831002274e+00 1.830234091831003385e+00 2.319381250015118745e+00 2.319381250015120965e+00
4.100000000000000000e+01 -2.325038443543596678e+00 -2.325038443543595346e+00 -1.835128007227365465e+00 -1.835128007227364799e+00 -1.797729685453447246e+00 -1.797729685453446358e+00 -1.416453479754116174e+00 -1.416453479754115952e+00 -1.240366820840447026e+00 -1.240366820840446360e+00 -9.644020809986320053e-01 -9.644020809986318943e-01 9.644020809986310061e-01 9.644020809986317833e-01 1.240366820840446360e+00 1.240366820840447026e+00 1.416453479754117062e+00 1.416453479754117728e+00 1.797729685453446358e+00 1.797729685453447246e+00 1.835128007227365021e+00 1.835128007227365021e+00 2.325038443543595346e+00 2.325038443543597122e+00
4.200000000000000000e+01 -2.330669888819390412e+00 -2.330669888819389524e+00 -1.840006188911295970e+00 -1.840006188911295970e+00 -1.790856781657102159e+00 -1.790856781657101493e+00 -1.411711782076044530e+00 -1.411711782076044530e+00 -1.243707975302172475e+00 -1.243707975302172253e+00 -9.608971788533932079e-01 -9.608971788533930969e-01 9.608971788533933189e-01 9.608971788533943181e-01 1.243707975302172031e+00 1.243707975302172253e+00 1.411711782076044530e+00 1.411711782076044530e+00 1.790856781657101049e+00 1.790856781657101493e+00 1.840006188911294860e+00 1.840006188911294860e+00 2.330669888819390412e+00 2.330669888819390412e+00
4.300000000000000000e+01 -2.336275393195257344e+00 -2.336275393195256456e+00 -1.844868347822550492e+00 -1.844868347822550048e+00 -1.783984826118851119e+00 -1.783984826118849787e+00 -1.406997876611276510e+00 -1.406997876611276066e+00 -1.247043716630907628e+00 -1.247043716630907406e+00 -9.573770546041960872e-01 -9.573770546041960872e-01 9.573770546041964202e-01 9.573770546041965313e-01 1.247043716630907406e+00 1.247043716630907850e+00 1.406997876611277176e+00 1.406997876611277176e+00 1.783984826118848677e+00 1.783984826118850675e+00 1.844868347822549604e+00 1.844868347822550714e+00 2.336275393195255567e+00 2.336275393195256456e+00
