0.000000000000000000e+00 -2.993497282674025151e+00 -2.993497282674024262e+00 -2.959381598659891477e+00 -2.959381598659889256e+00 -2.946607479289741871e+00 -2.946607479289739207e+00 -2.915572166360817619e+00 -2.915572166360814954e+00 -2.885206530269579961e+00 -2.885206530269579517e+00 -2.869621680536163844e+00 -2.869621680536163399e+00 -2.844123804707992864e+00 -2.844123804707991976e+00 -2.819957915752274502e+00 -2.819957915752273170e+00 -2.784625075299723029e+00 -2.784625075299720809e+00 -2.776708280593361611e+00 -2.776708280593361167e+00 -2.751907927420969457e+00 -2.751907927420965905e+00 -2.744338401484933687e+00 -2.744338401484931023e+00 -2.729377894555715667e+00 -2.729377894555715667e+00 -2.659873452959315987e+00 -2.659873452959315099e+00 -2.644212314901360106e+00 -2.644212314901357441e+00 -2.626462007123772757e+00 -2.626462007123767872e+00 -2.620570230163274950e+00 -2.620570230163272729e+00 -2.602563150885304211e+00 -2.602563150885303322e+00 -2.591507732581805445e+00 -2.591507732581804113e+00 -2.568956715495062770e+00 -2.568956715495062326e+00 -2.561015095131804920e+00 -2.561015095131804920e+00 -2.543449883146874146e+00 -2.543449883146873258e+00 -2.476471062589085115e+00 -2.476471062589085115e+00 -2.459165832125038254e+00 -2.459165832125037365e+00 -2.449428055799084625e+00 -2.449428055799082404e+00 -2.425662571520015298e+00 -2.425662571520012634e+00 -2.407259688973560685e+00 -2.407259688973560685e+00 -2.380836445375166477e+00 -2.380836445375166477e+00 -2.365643312413919119e+00 -2.365643312413919119e+00 -2.348273058796018553e+00 -2.348273058796018109e+00 -2.343819553717386484e+00 -2.343819553717382931e+00 -2.336319223608867457e+00 -2.336319223608866125e+00 -2.303568911142740649e+00 -2.303568911142739761e+00 -2.295646270173532955e+00 -2.295646270173532955e+00 -2.270645259827233975e+00 -2.270645259827231310e+00 -2.242232886299111438e+00 -2.242232886299108774e+00 -2.237512730224854085e+00 -2.237512730224854085e+00 -2.220923875063290254e+00 -2.220923875063288921e+00 -2.186473755058991220e+00 -2.186473755058989443e+00 -2.128473887938695519e+00 -2.128473887938695075e+00 -2.119303827832047293e+00 -2.119303827832045517e+00 -2.099923819090932398e+00 -2.099923819090931065e+00 -2.096748387017357995e+00 -2.096748387017357551e+00 -2.084424105833028396e+00 -2.084424105833028396e+00 -2.078077076499428966e+00 -2.078077076499427189e+00 -2.072108894450264138e+00 -2.072108894450262806e+00 -2.059442170671131667e+00 -2.059442170671129890e+00 -2.042590375905716016e+00 -2.042590375905715128e+00 -2.026182860160488985e+00 -2.026182860160487653e+00 -2.010503790098850718e+00 -2.010503790098850274e+00 -1.996023383708163124e+00 -1.996023383708161791e+00 -1.984196659983201494e+00 -1.984196659983201050e+00 -1.946628450362842377e+00 -1.946628450362841933e+00 -1.911237561169893961e+00 -1.911237561169893739e+00 -1.888641740769653410e+00 -1.888641740769653188e+00 -1.874083768528056249e+00 -1.874083768528055360e+00 -1.861419665869932238e+00 -1.861419665869932016e+00 -1.851382722895122956e+00 -1.851382722895122290e+00 -1.840598521239007912e+00 -1.840598521239007468e+00 -1.827393979058730578e+00 -1.827393979058729689e+00 -1.818791276206499052e+00 -1.818791276206497276e+00 -1.806021043365835244e+00 -1.806021043365834355e+00 -1.781177303145595303e+00 -1.781177303145594859e+00 -1.764831351410299565e+00 -1.764831351410297566e+00 -1.750075435261877921e+00 -1.750075435261876144e+00 -1.737981047077445051e+00 -1.737981047077443941e+00 -1.724880487909968618e+00 -1.724880487909967286e+00 -1.713483288100177804e+00 -1.713483288100176027e+00 -1.679084639753610331e+00 -1.679084639753608554e+00 -1.666068079541375591e+00 -1.666068079541375146e+00 -1.652226794193936366e+00 -1.652226794193936144e+00 -1.639752144233159736e+00 -1.639752144233159292e+00 -1.624382557706549823e+00 -1.624382557706549601e+00 -1.615474051048918724e+00 -1.615474051048918502e+00 -1.610009224492878310e+00 -1.610009224492878310e+00 -1.591011962499496946e+00 -1.591011962499496724e+00 -1.578705801820959653e+00 -1.578705801820959209e+00 -1.567300738488603296e+00 -1.567300738488603074e+00 -1.551928659547899381e+00 -1.551928659547898937e+00 -1.542383956342657791e+00 -1.542383956342657569e+00 -1.526077359367596253e+00 -1.526077359367596031e+00 -1.520777996382278729e+00 -1.520777996382278729e+00 -1.498440842470498247e+00 -1.498440842470498024e+00 -1.479114236409969640e+00 -1.479114236409969640e+00 -1.457149711416395821e+00 -1.457149711416395599e+00 -1.442151062018652397e+00 -1.442151062018652175e+00 -1.420382400275461032e+00 -1.420382400275460366e+00 -1.410672666211954418e+00 -1.410672666211954196e+00 -1.395240260393648013e+00 -1.395240260393648013e+00 -1.388358052974004941e+00 -1.388358052974004275e+00 -1.383242496419398337e+00 -1.383242496419398115e+00 -1.374895994876748961e+00 -1.374895994876748739e+00 -1.368654711260697043e+00 -1.368654711260696821e+00 -1.360384648369783678e+00 -1.360384648369783456e+00 -1.345254489217031058e+00 -1.345254489217030391e+00 -1.343233379006066208e+00 -1.343233379006065986e+00 -1.333141252362108231e+00 -1.333141252362108009e+00 -1.322363024014003630e+00 -1.322363024014003186e+00 -1.309545689550811298e+00 -1.309545689550810632e+00 -1.300818625885142854e+00 -1.300818625885142410e+00 -1.290058394664684416e+00 -1.290058394664684194e+00 -1.274606448524091551e+00 -1.274606448524091107e+00 -1.262137798836076241e+00 -1.262137798836075353e+00 -1.244667708696666431e+00 -1.244667708696666208e+00 -1.238462476020923297e+00 -1.238462476020922853e+00 -1.230081675453924328e+00 -1.230081675453924106e+00 -1.220671767863603652e+00 -1.220671767863603208e+00 -1.211708576351068878e+00 -1.211708576351068212e+00 -1.202035654550057897e+00 -1.202035654550057009e+00 -1.195033790083455338e+00 -1.195033790083454672e+00 -1.186603083666380121e+00 -1.186603083666380121e+00 -1.177305373870762617e+00 -1.177305373870762617e+00 -1.168554452671086041e+00 -1.168554452671085819e+00 -1.158854915492319559e+00 -1.158854915492319559e+00 -1.152234240080117322e+00 -1.152234240080117100e+00 -1.144617901755052181e+00 -1.144617901755051959e+00 -1.141415140590535504e+00 -1.141415140590535060e+00 -1.131133921941686493e+00 -1.131133921941685827e+00 -1.127255333307013885e+00 -1.127255333307013663e+00 -1.115407136004965993e+00 -1.115407136004965993e+00 -1.112621379500617458e+00 -1.112621379500616792e+00 -1.108782213706236863e+00 -1.108782213706234421e+00 -1.103296763006184955e+00 -1.103296763006184733e+00 -1.093857001114670213e+00 -1.093857001114670213e+00 -1.088413815048142164e+00 -1.088413815048141942e+00 -1.080494955027451631e+00 -1.080494955027448301e+00 -1.077700090656946053e+00 -1.077700090656945831e+00 -1.073022837958221620e+00 -1.073022837958220732e+00 -1.067142878270048056e+00 -1.067142878270047390e+00 -1.063105848068223613e+00 -1.063105848068223613e+00 -1.056418422500703613e+00 -1.056418422500702725e+00 -1.047308817239373635e+00 -1.047308817239373413e+00 -1.039726050230960652e+00 -1.039726050230959986e+00 -1.029186672734714758e+00 -1.029186672734714092e+00 -1.027006757857430008e+00 -1.027006757857428454e+00 -1.023910312958955959e+00 -1.023910312958954849e+00 -1.020046252091203476e+00 -1.020046252091203032e+00 -1.012765745462845368e+00 -1.012765745462845368e+00 -1.006655124783811583e+00 -1.006655124783811583e+00 -1.001546939233493916e+00 -1.001546939233493916e+00 -9.955548881686013818e-01 -9.955548881685999385e-01 -9.886548793522256240e-01 -9.886548793522248468e-01 -9.795144744859473063e-01 -9.795144744859470842e-01 -9.650965638779955835e-01 -9.650965638779953615e-01 -9.590181783586800845e-01 -9.590181783586765318e-01 -9.507154123744788743e-01 -9.507154123744786522e-01 -9.360022017766701508e-01 -9.360022017766697067e-01 -9.280105063499709539e-01 -9.280105063499709539e-01 -9.239393596120214491e-01 -9.239393596120210050e-01 -9.097310953171668935e-01 -9.097310953171667824e-01 -8.940082746288560145e-01 -8.940082746288553484e-01 -8.685999299500511972e-01 -8.685999299500508641e-01 -8.509081120407993026e-01 -8.509081120407978593e-01 -8.223794617379014404e-01 -8.223794617379005523e-01 -8.198367541834549188e-01 -8.198367541834546968e-01 -8.098404593448019773e-01 -8.098404593448009781e-01 -7.759256110443950583e-01 -7.759256110443949472e-01 -6.170108398362071922e-01 -6.170108398362066371e-01 -6.035541199593855710e-01 -6.035541199593845718e-01 -3.322414489347375599e-01 -3.322414489347375599e-01 -3.226365294466858047e-01 -3.226365294466822520e-01 -2.299343281559730484e-05 -2.299343281466678155e-05 2.299343281559730484e-05 2.299343281644313839e-05 3.226365294466845279e-01 3.226365294466899125e-01 3.322414489347357835e-01 3.322414489347361721e-01 6.035541199593794648e-01 6.035541199593830175e-01 6.170108398362056379e-01 6.170108398362071922e-01 7.759256110443938370e-01 7.759256110443940591e-01 8.098404593448026434e-01 8.098404593448034205e-01 8.198367541834540306e-01 8.198367541834561401e-01 8.223794617379006633e-01 8.223794617379014404e-01 8.509081120407989696e-01 8.509081120407997467e-01 8.685999299500518633e-01 8.685999299500521964e-01 8.940082746288541271e-01 8.940082746288562365e-01 9.097310953171670045e-01 9.097310953171671155e-01 9.239393596120212271e-01 9.239393596120218932e-01 9.280105063499699547e-01 9.280105063499715090e-01 9.360022017766702618e-01 9.360022017766709279e-01 9.507154123744788743e-01 9.507154123744796514e-01 9.590181783586775310e-01 9.590181783586787523e-01 9.650965638779968048e-01 9.650965638779974709e-01 9.795144744859477504e-01 9.795144744859483055e-01 9.886548793522251799e-01 9.886548793522258460e-01 9.955548881686009377e-01 9.955548881686011597e-01 1.001546939233493694e+00 1.001546939233494360e+00 1.006655124783810695e+00 1.006655124783811361e+00 1.012765745462845146e+00 1.012765745462845590e+00 1.020046252091203254e+00 1.020046252091203476e+00 1.023910312958955959e+00 1.023910312958956181e+00 1.027006757857431340e+00 1.027006757857431785e+00 1.029186672734715202e+00 1.029186672734715868e+00 1.039726050230959764e+00 1.039726050230960430e+00 1.047308817239373635e+00 1.047308817239374301e+00 1.056418422500702725e+00 1.056418422500703169e+00 1.063105848068224057e+00 1.063105848068224280e+00 1.067142878270046280e+00 1.067142878270046946e+00 1.073022837958221842e+00 1.073022837958222064e+00 1.077700090656944942e+00 1.077700090656946719e+00 1.080494955027445858e+00 1.080494955027446302e+00 1.088413815048141497e+00 1.088413815048142164e+00 1.093857001114669547e+00 1.093857001114669991e+00 1.103296763006185621e+00 1.103296763006186954e+00 1.108782213706236197e+00 1.108782213706237529e+00 1.112621379500616126e+00 1.112621379500616570e+00 1.115407136004965327e+00 1.115407136004965993e+00 1.127255333307014773e+00 1.127255333307014773e+00 1.131133921941686493e+00 1.131133921941687603e+00 1.141415140590535504e+00 1.141415140590535726e+00 1.144617901755052181e+00 1.144617901755053513e+00 1.152234240080115546e+00 1.152234240080116878e+00 1.158854915492318449e+00 1.158854915492320226e+00 1.168554452671086263e+00 1.168554452671087374e+00 1.177305373870762173e+00 1.177305373870762395e+00 1.186603083666380565e+00 1.186603083666382341e+00 1.195033790083454450e+00 1.195033790083455782e+00 1.202035654550054788e+00 1.202035654550058785e+00 1.211708576351068656e+00 1.211708576351069322e+00 1.220671767863601431e+00 1.220671767863601653e+00 1.230081675453924772e+00 1.230081675453924772e+00 1.238462476020922853e+00 1.238462476020923297e+00 1.244667708696667319e+00 1.244667708696667319e+00 1.262137798836075131e+00 1.262137798836077351e+00 1.274606448524091773e+00 1.274606448524091995e+00 1.290058394664683084e+00 1.290058394664684638e+00 1.300818625885142188e+00 1.300818625885142410e+00 1.309545689550810854e+00 1.309545689550811298e+00 1.322363024014001853e+00 1.322363024014002741e+00 1.333141252362107565e+00 1.333141252362108453e+00 1.343233379006063544e+00 1.343233379006067540e+00 1.345254489217029947e+00 1.345254489217031280e+00 1.360384648369782790e+00 1.360384648369783456e+00 1.368654711260696377e+00 1.368654711260699930e+00 1.374895994876749628e+00 1.374895994876750072e+00 1.383242496419397449e+00 1.383242496419402334e+00 1.388358052974002943e+00 1.388358052974007606e+00 1.395240260393648457e+00 1.395240260393649789e+00 1.410672666211955306e+00 1.410672666211956194e+00 1.420382400275458812e+00 1.420382400275460144e+00 1.442151062018651508e+00 1.442151062018651952e+00 1.457149711416394933e+00 1.457149711416395155e+00 1.479114236409968530e+00 1.479114236409970085e+00 1.498440842470498469e+00 1.498440842470498913e+00 1.520777996382278507e+00 1.520777996382278952e+00 1.526077359367595365e+00 1.526077359367595587e+00 1.542383956342657125e+00 1.542383956342657569e+00 1.551928659547900491e+00 1.551928659547901157e+00 1.567300738488601963e+00 1.567300738488605294e+00 1.578705801820957655e+00 1.578705801820959431e+00 1.591011962499496057e+00 1.591011962499496946e+00 1.610009224492878310e+00 1.610009224492878754e+00 1.615474051048918724e+00 1.615474051048918946e+00 1.624382557706550045e+00 1.624382557706550045e+00 1.639752144233158848e+00 1.639752144233161069e+00 1.652226794193935921e+00 1.652226794193936366e+00 1.666068079541374480e+00 1.666068079541375813e+00 1.679084639753609443e+00 1.679084639753609665e+00 1.713483288100176472e+00 1.713483288100176472e+00 1.724880487909967508e+00 1.724880487909968840e+00 1.737981047077443719e+00 1.737981047077445051e+00 1.750075435261875700e+00 1.750075435261876589e+00 1.764831351410297344e+00 1.764831351410300231e+00 1.781177303145594193e+00 1.781177303145595303e+00 1.806021043365833689e+00 1.806021043365834355e+00 1.818791276206495722e+00 1.818791276206497054e+00 1.827393979058730356e+00 1.827393979058732354e+00 1.840598521239008134e+00 1.840598521239010799e+00 1.851382722895121402e+00 1.851382722895122512e+00 1.861419665869931128e+00 1.861419665869931128e+00 1.874083768528054694e+00 1.874083768528056027e+00 1.888641740769651856e+00 1.888641740769652744e+00 1.911237561169894184e+00 1.911237561169894850e+00 1.946628450362843044e+00 1.946628450362843488e+00 1.984196659983199940e+00 1.984196659983201494e+00 1.996023383708159571e+00 1.996023383708162457e+00 2.010503790098848498e+00 2.010503790098851162e+00 2.026182860160489874e+00 2.026182860160490318e+00 2.042590375905712019e+00 2.042590375905713351e+00 2.059442170671131667e+00 2.059442170671132555e+00 2.072108894450261918e+00 2.072108894450262362e+00 2.078077076499429410e+00 2.078077076499430742e+00 2.084424105833027063e+00 2.084424105833028840e+00 2.096748387017357107e+00 2.096748387017358439e+00 2.099923819090928845e+00 2.099923819090931953e+00 2.119303827832045961e+00 2.119303827832046405e+00 2.128473887938692410e+00 2.128473887938693743e+00 2.186473755058988555e+00 2.186473755058992108e+00 2.220923875063289810e+00 2.220923875063291586e+00 2.237512730224852753e+00 2.237512730224853641e+00 2.242232886299109662e+00 2.242232886299111883e+00 2.270645259827235307e+00 2.270645259827237528e+00 2.295646270173530734e+00 2.295646270173534287e+00 2.303568911142740649e+00 2.303568911142741094e+00 2.336319223608866569e+00 2.336319223608868789e+00 2.343819553717384263e+00 2.343819553717386928e+00 2.348273058796018997e+00 2.348273058796020774e+00 2.365643312413916899e+00 2.365643312413917343e+00 2.380836445375164256e+00 2.380836445375164701e+00 2.407259688973563794e+00 2.407259688973565570e+00 2.425662571520013522e+00 2.425662571520015298e+00 2.449428055799083292e+00 2.449428055799084181e+00 2.459165832125039586e+00 2.459165832125040474e+00 2.476471062589085559e+00 2.476471062589086447e+00 2.543449883146871926e+00 2.543449883146872370e+00 2.561015095131804920e+00 2.561015095131805808e+00 2.568956715495061882e+00 2.568956715495063214e+00 2.591507732581804113e+00 2.591507732581804113e+00 2.602563150885302878e+00 2.602563150885304211e+00 2.620570230163273617e+00 2.620570230163275394e+00 2.626462007123770093e+00 2.626462007123771425e+00 2.644212314901357885e+00 2.644212314901358329e+00 2.659873452959314211e+00 2.659873452959315099e+00 2.729377894555714779e+00 2.729377894555716111e+00 2.744338401484929690e+00 2.744338401484930579e+00 2.751907927420965905e+00 2.751907927420965905e+00 2.776708280593359834e+00 2.776708280593359834e+00 2.784625075299723029e+00 2.784625075299723473e+00 2.819957915752271838e+00 2.819957915752274058e+00 2.844123804707990644e+00 2.844123804707991532e+00 2.869621680536162955e+00 2.869621680536164732e+00 2.885206530269578629e+00 2.885206530269579073e+00 2.915572166360816286e+00 2.915572166360816730e+00 2.946607479289739651e+00 2.946607479289740539e+00 2.959381598659887924e+00 2.959381598659891921e+00 2.993497282674022930e+00 2.993497282674023818e+00
