0.000000000000000000e+00 -1.267807746812112946e+00 -1.267807746812112502e+00 -1.264347114790584925e+00 -1.264347114790583593e+00 -1.231372983188830705e+00 -1.231372983188830261e+00 -1.218420039519580333e+00 -1.218420039519580333e+00 -1.177279717193709496e+00 -1.177279717193709274e+00 -1.151742927365038360e+00 -1.151742927365037250e+00 -1.115054217646876733e+00 -1.115054217646876733e+00 -1.079488446766486920e+00 -1.079488446766486476e+00 -1.056802823532090096e+00 -1.056802823532090096e+00 -1.022134765782695354e+00 -1.022134765782694688e+00 -1.015150662958919980e+00 -1.015150662958919536e+00 -3.897908964156749689e-06 -3.897908964129906368e-06 3.897908964741798734e-06 3.897908964768731841e-06 1.015150662958919314e+00 1.015150662958919758e+00 1.022134765782695132e+00 1.022134765782695132e+00 1.056802823532089430e+00 1.056802823532089430e+00 1.079488446766486254e+00 1.079488446766486920e+00 1.115054217646876289e+00 1.115054217646876511e+00 1.151742927365038360e+00 1.151742927365039026e+00 1.177279717193708386e+00 1.177279717193709052e+00 1.218420039519579223e+00 1.218420039519579445e+00 1.231372983188830927e+00 1.231372983188831594e+00 1.264347114790583593e+00 1.264347114790584925e+00 1.267807746812112502e+00 1.267807746812112946e+00
1.000000000000000000e+00 -1.274461294840550929e+00 -1.274461294840550929e+00 -1.257849382626573975e+00 -1.257849382626573531e+00 -1.234896737911247655e+00 -1.234896737911247433e+00 -1.215082933625280637e+00 -1.215082933625280193e+00 -1.178892390731734130e+00 -1.178892390731734130e+00 -1.150345815625189339e+00 -1.150345815625189339e+00 -1.115789408400365446e+00 -1.115789408400365446e+00 -1.078995085273551036e+00 -1.078995085273550592e+00 -1.057117428030516448e+00 -1.057117428030516448e+00 -1.022060738567125648e+00 -1.022060738567125426e+00 -1.015265007630914429e+00 -1.015265007630914429e+00 -1.471860266105179046e-02 -1.471860266105043218e-02 1.471860266105164822e-02 1.471860266105187026e-02 1.015265007630914429e+00 1.015265007630914651e+00 1.022060738567125426e+00 1.022060738567125648e+00 1.057117428030515116e+00 1.057117428030516004e+00 1.078995085273548815e+00 1.078995085273549481e+00 1.115789408400365446e+00 1.115789408400365890e+00 1.150345815625188894e+00 1.150345815625189783e+00 1.178892390731732798e+00 1.178892390731733242e+00 1.215082933625280859e+00 1.215082933625280859e+00 1.234896737911246767e+00 1.234896737911247433e+00 1.257849382626573309e+00 1.257849382626573753e+00 1.274461294840550041e+00 1.274461294840550707e+00
2.000000000000000000e+00 -1.282722860418914701e+00 -1.282722860418914035e+00 -1.250058120708406051e+00 -1.250058120708405607e+00 -1.241595173392008977e+00 -1.241595173392008755e+00 -1.208947097463253240e+00 -1.208947097463252573e+00 -1.182981530864487540e+00 -1.182981530864487318e+00 -1.146902542965119176e+00 -1.146902542965118954e+00 -1.117874744343282156e+00 -1.117874744343282156e+00 -1.077633662599778441e+00 -1.077633662599778219e+00 -1.058044691402031390e+00 -1.058044691402031390e+00 -1.021852702444025818e+00 -1.021852702444025596e+00 -1.015606530511710126e+00 -1.015606530511709682e+00 -2.943463572385246474e-02 -2.943463572384992857e-02 2.943463572385296434e-02 2.943463572385296434e-02 1.015606530511709904e+00 1.015606530511709904e+00 1.021852702444025152e+00 1.021852702444025374e+00 1.058044691402030280e+00 1.058044691402030946e+00 1.077633662599776887e+00 1.077633662599777997e+00 1.117874744343282156e+00 1.117874744343282156e+00 1.146902542965118732e+00 1.146902542965119842e+00 1.182981530864487540e+00 1.182981530864487762e+00 1.208947097463252796e+00 1.208947097463252796e+00 1.241595173392009643e+00 1.241595173392009643e+00 1.250058120708405163e+00 1.250058120708406051e+00 1.282722860418913369e+00 1.282722860418914479e+00
3.000000000000000000e+00 -1.291190301930715600e+00 -1.291190301930715156e+00 -1.249112029254870082e+00 -1.249112029254869860e+00 -1.242386342134057520e+00 -1.242386342134056854e+00 -1.202377611476534769e+00 -1.202377611476534769e+00 -1.188430573127222445e+00 -1.188430573127222223e+00 -1.142525284156203469e+00 -1.142525284156203469e+00 -1.121035784460579388e+00 -1.121035784460579388e+00 -1.075673149145633500e+00 -1.075673149145633056e+00 -1.059538934754458150e+00 -1.059538934754458150e+00 -1.021548456161214036e+00 -1.021548456161213370e+00 -1.016170584746869388e+00 -1.016170584746868721e+00 -4.414553127913719427e-02 -4.414553127913550118e-02 4.414553127913709712e-02 4.414553127913731917e-02 1.016170584746868721e+00 1.016170584746869388e+00 1.021548456161213370e+00 1.021548456161213592e+00 1.059538934754458150e+00 1.059538934754458595e+00 1.075673149145632612e+00 1.075673149145633722e+00 1.121035784460578277e+00 1.121035784460578499e+00 1.142525284156203469e+00 1.142525284156203469e+00 1.188430573127222667e+00 1.188430573127223111e+00 1.202377611476535213e+00 1.202377611476535435e+00 1.242386342134056854e+00 1.242386342134056854e+00 1.249112029254869194e+00 1.249112029254869194e+00 1.291190301930715378e+00 1.291190301930716045e+00
4.000000000000000000e+00 -1.299815552532752605e+00 -1.299815552532752383e+00 -1.256998444428172546e+00 -1.256998444428172323e+00 -1.234912020920479803e+00 -1.234912020920479137e+00 -1.195841436497299792e+00 -1.195841436497299126e+00 -1.194592605687253117e+00 -1.194592605687252895e+00 -1.137843176565681125e+00 -1.137843176565680681e+00 -1.124984709241595660e+00 -1.124984709241595660e+00 -1.073389239769484194e+00 -1.073389239769483972e+00 -1.061534388775757121e+00 -1.061534388775757121e+00 -1.021199309087525320e+00 -1.021199309087525320e+00 -1.016949036344340085e+00 -1.016949036344339863e+00 -5.884872027967177205e-02 -5.884872027967136265e-02 5.884872027967151531e-02 5.884872027967173735e-02 1.016949036344340085e+00 1.016949036344340307e+00 1.021199309087524654e+00 1.021199309087525098e+00 1.061534388775756677e+00 1.061534388775756899e+00 1.073389239769485082e+00 1.073389239769485304e+00 1.124984709241595660e+00 1.124984709241595882e+00 1.137843176565679570e+00 1.137843176565680459e+00 1.194592605687252451e+00 1.194592605687252895e+00 1.195841436497298904e+00 1.195841436497299126e+00 1.234912020920479137e+00 1.234912020920479359e+00 1.256998444428172101e+00 1.256998444428172768e+00 1.299815552532751939e+00 1.299815552532752827e+00
5.000000000000000000e+00 -1.308586438011426933e+00 -1.308586438011426711e+00 -1.265133820933094455e+00 -1.265133820933094011e+00 -1.227744158941663999e+00 -1.227744158941663555e+00 -1.201089185144291971e+00 -1.201089185144291527e+00 -1.189494032298492820e+00 -1.189494032298492376e+00 -1.133158023031373807e+00 -1.133158023031373585e+00 -1.129480804545913708e+00 -1.129480804545913708e+00 -1.070997013981490609e+00 -1.070997013981490387e+00 -1.063953421952834377e+00 -1.063953421952834155e+00 -1.020859454546946266e+00 -1.020859454546946266e+00 -1.017929642934225942e+00 -1.017929642934225498e+00 -7.354163368771789167e-02 -7.354163368771772513e-02 7.354163368771764187e-02 7.354163368771764187e-02 1.017929642934225498e+00 1.017929642934225498e+00 1.020859454546945821e+00 1.020859454546946266e+00 1.063953421952833267e+00 1.063953421952833489e+00 1.070997013981490831e+00 1.070997013981490831e+00 1.129480804545913930e+00 1.129480804545913930e+00 1.133158023031372919e+00 1.133158023031374251e+00 1.189494032298492376e+00 1.189494032298492598e+00 1.201089185144291305e+00 1.201089185144291527e+00 1.227744158941664443e+00 1.227744158941664887e+00 1.265133820933093789e+00 1.265133820933094233e+00 1.308586438011425823e+00 1.308586438011426489e+00
6.000000000000000000e+00 -1.317497061377904011e+00 -1.317497061377903567e+00 -1.273471980134580628e+00 -1.273471980134580406e+00 -1.221378005494604180e+00 -1.221378005494603958e+00 -1.207296649533249111e+00 -1.207296649533248667e+00 -1.183451169523205504e+00 -1.183451169523205504e+00 -1.134314207098156224e+00 -1.134314207098155780e+00 -1.128636715893831743e+00 -1.128636715893831743e+00 -1.068650166498175791e+00 -1.068650166498175569e+00 -1.066709500490886198e+00 -1.066709500490885976e+00 -1.020578675702823013e+00 -1.020578675702822347e+00 -1.019095116721624672e+00 -1.019095116721624450e+00 -8.822170235840914865e-02 -8.822170235840659513e-02 8.822170235840731678e-02 8.822170235840753882e-02 1.019095116721624228e+00 1.019095116721624894e+00 1.020578675702822791e+00 1.020578675702822791e+00 1.066709500490885087e+00 1.066709500490885532e+00 1.068650166498174681e+00 1.068650166498175125e+00 1.128636715893830855e+00 1.128636715893831299e+00 1.134314207098155336e+00 1.134314207098156002e+00 1.183451169523205060e+00 1.183451169523206836e+00 1.207296649533249111e+00 1.207296649533249111e+00 1.221378005494603736e+00 1.221378005494604624e+00 1.273471980134580184e+00 1.273471980134580406e+00 1.317497061377904233e+00 1.317497061377904233e+00
7.000000000000000000e+00 -1.326543394724464253e+00 -1.326543394724464253e+00 -1.281990369375121119e+00 -1.281990369375120897e+00 -1.219639254822062036e+00 -1.219639254822062036e+00 -1.209322753486367086e+00 -1.209322753486366420e+00 -1.177886367228554221e+00 -1.177886367228553999e+00 -1.139241173127457207e+00 -1.139241173127457207e+00 -1.124402466059378103e+00 -1.124402466059377881e+00 -1.069702942256652412e+00 -1.069702942256652412e+00 -1.066460395228475688e+00 -1.066460395228475244e+00 -1.020421832849089938e+00 -1.020421832849089494e+00 -1.020398946955727748e+00 -1.020398946955727526e+00 -1.028863569974007713e-01 -1.028863569973973296e-01 1.028863569973988562e-01 1.028863569973990783e-01 1.020398946955727748e+00 1.020398946955727748e+00 1.020421832849089494e+00 1.020421832849089494e+00 1.066460395228475688e+00 1.066460395228475910e+00 1.069702942256652856e+00 1.069702942256652856e+00 1.124402466059378103e+00 1.124402466059378547e+00 1.139241173127458095e+00 1.139241173127458095e+00 1.177886367228553777e+00 1.177886367228554221e+00 1.209322753486364865e+00 1.209322753486366420e+00 1.219639254822062258e+00 1.219639254822062480e+00 1.281990369375118899e+00 1.281990369375119565e+00 1.326543394724464031e+00 1.326543394724464031e+00
8.000000000000000000e+00 -1.335722136991723819e+00 -1.335722136991722930e+00 -1.290675799289260128e+00 -1.290675799289259684e+00 -1.225375997466692235e+00 -1.225375997466692235e+00 -1.204281913275422333e+00 -1.204281913275421667e+00 -1.173175130525159426e+00 -1.173175130525159204e+00 -1.143837443684818433e+00 -1.143837443684818211e+00 -1.120581985735834341e+00 -1.120581985735834341e+00 -1.072808362473182342e+00 -1.072808362473182342e+00 -1.064515692571560423e+00 -1.064515692571560423e+00 -1.021878208925622866e+00 -1.021878208925622866e+00 -1.020353762200459036e+00 -1.020353762200458814e+00 -1.175330281284299450e-01 -1.175330281284293343e-01 1.175330281284299450e-01 1.175330281284301670e-01 1.020353762200458370e+00 1.020353762200459036e+00 1.021878208925623088e+00 1.021878208925623310e+00 1.064515692571559757e+00 1.064515692571559979e+00 1.072808362473181232e+00 1.072808362473181676e+00 1.120581985735834119e+00 1.120581985735834563e+00 1.143837443684817323e+00 1.143837443684817767e+00 1.173175130525159648e+00 1.173175130525159870e+00 1.204281913275422999e+00 1.204281913275423443e+00 1.225375997466691347e+00 1.225375997466691347e+00 1.290675799289259906e+00 1.290675799289261017e+00 1.335722136991723596e+00 1.335722136991724041e+00
9.000000000000000000e+00 -1.345030316707165330e+00 -1.345030316707164886e+00 -1.299519398794159120e+00 -1.299519398794158231e+00 -1.232832908095732760e+00 -1.232832908095731428e+00 -1.197906918220459138e+00 -1.197906918220458916e+00 -1.170213615511175531e+00 -1.170213615511174865e+00 -1.147173324863253630e+00 -1.147173324863253407e+00 -1.117341404026695573e+00 -1.117341404026695573e+00 -1.075852569314351248e+00 -1.075852569314350360e+00 -1.062893385335194507e+00 -1.062893385335194507e+00 -1.023422977933699851e+00 -1.023422977933699629e+00 -1.020468834373442046e+00 -1.020468834373441824e+00 -1.321591460637535909e-01 -1.321591460637524529e-01 1.321591460637520088e-01 1.321591460637531468e-01 1.020468834373441824e+00 1.020468834373442268e+00 1.023422977933699407e+00 1.023422977933700295e+00 1.062893385335194729e+00 1.062893385335194729e+00 1.075852569314351692e+00 1.075852569314351692e+00 1.117341404026694907e+00 1.117341404026695129e+00 1.147173324863253630e+00 1.147173324863253852e+00 1.170213615511175309e+00 1.170213615511175531e+00 1.197906918220459804e+00 1.197906918220459804e+00 1.232832908095732094e+00 1.232832908095732538e+00 1.299519398794159342e+00 1.299519398794159342e+00 1.345030316707163109e+00 1.345030316707163998e+00
