0.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00
1.000000000000000000e+00 -2.999561366951941643e+00 -2.999561366951941643e+00 2.999561366951941643e+00 2.999561366951941643e+00
2.000000000000000000e+00 -2.998245660341719798e+00 -2.998245660341719798e+00 2.998245660341719798e+00 2.998245660341719798e+00
3.000000000000000000e+00 -2.996053458496235056e+00 -2.996053458496235056e+00 2.996053458496235056e+00 2.996053458496235056e+00
4.000000000000000000e+00 -2.992985727707165200e+00 -2.992985727707165200e+00 2.992985727707165200e+00 2.992985727707165200e+00
5.000000000000000000e+00 -2.989043825839808655e+00 -2.989043825839808655e+00 2.989043825839808655e+00 2.989043825839808655e+00
6.000000000000000000e+00 -2.984229507362681666e+00 -2.984229507362681222e+00 2.984229507362681666e+00 2.984229507362681666e+00
7.000000000000000000e+00 -2.978544929775273520e+00 -2.978544929775273520e+00 2.978544929775273520e+00 2.978544929775273520e+00
8.000000000000000000e+00 -2.971992661405205460e+00 -2.971992661405205460e+00 2.971992661405205016e+00 2.971992661405205460e+00
9.000000000000000000e+00 -2.964575690540009134e+00 -2.964575690540009134e+00 2.964575690540009134e+00 2.964575690540009134e+00
1.000000000000000000e+01 -2.956297435853038724e+00 -2.956297435853038724e+00 2.956297435853038724e+00 2.956297435853038724e+00
1.100000000000000000e+01 -2.947161758077541549e+00 -2.947161758077541549e+00 2.947161758077541549e+00 2.947161758077541549e+00
1.200000000000000000e+01 -2.937172972877760913e+00 -2.937172972877760913e+00 2.937172972877760913e+00 2.937172972877760913e+00
1.300000000000000000e+01 -2.926335864861145275e+00 -2.926335864861145275e+00 2.926335864861145275e+00 2.926335864861145275e+00
1.400000000000000000e+01 -2.914655702671309356e+00 -2.914655702671309356e+00 2.914655702671309356e+00 2.914655702671309356e+00
1.500000000000000000e+01 -2.902138255097380881e+00 -2.902138255097380881e+00 2.902138255097380881e+00 2.902138255097381325e+00
1.600000000000000000e+01 -2.888789808131731807e+00 -2.888789808131731807e+00 2.888789808131731807e+00 2.888789808131731807e+00
1.700000000000000000e+01 -2.874617182904998458e+00 -2.874617182904998458e+00 2.874617182904998458e+00 2.874617182904998458e+00
1.800000000000000000e+01 -2.859627754424553192e+00 -2.859627754424553192e+00 2.859627754424553192e+00 2.859627754424553192e+00
1.900000000000000000e+01 -2.843829471040396850e+00 -2.843829471040396850e+00 2.843829471040396850e+00 2.843829471040396850e+00
2.000000000000000000e+01 -2.827230874560661800e+00 -2.827230874560661800e+00 2.827230874560661800e+00 2.827230874560661800e+00
2.100000000000000000e+01 -2.809841120937687897e+00 -2.809841120937687897e+00 2.809841120937687897e+00 2.809841120937687897e+00
2.200000000000000000e+01 -2.791670001444741978e+00 -2.791670001444741978e+00 2.791670001444741978e+00 2.791670001444741978e+00
2.300000000000000000e+01 -2.772727964263179246e+00 -2.772727964263179246e+00 2.772727964263179246e+00 2.772727964263179246e+00
2.400000000000000000e+01 -2.753026136399855606e+00 -2.753026136399855606e+00 2.753026136399855606e+00 2.753026136399855606e+00
2.500000000000000000e+01 -2.732576345855086242e+00 -2.732576345855086242e+00 2.732576345855086242e+00 2.732576345855086242e+00
2.600000000000000000e+01 -2.711391143962340156e+00 -2.711391143962340156e+00 2.711391143962340156e+00 2.711391143962340156e+00
2.700000000000000000e+01 -2.689483827821996353e+00 -2.689483827821996353e+00 2.689483827821996353e+00 2.689483827821996353e+00
2.800000000000000000e+01 -2.666868462752960856e+00 -2.666868462752960856e+00 2.666868462752960856e+00 2.666868462752960856e+00
2.900000000000000000e+01 -2.643559904687629469e+00 -2.643559904687629469e+00 2.643559904687629469e+00 2.643559904687629469e+00
3.000000000000000000e+01 -2.619573822437484267e+00 -2.619573822437484267e+00 2.619573822437484267e+00 2.619573822437484267e+00
3.100000000000000000e+01 -2.594926719758465783e+00 -2.594926719758465783e+00 2.594926719758465783e+00 2.594926719758465783e+00
3.200000000000000000e+01 -2.569635957147105909e+00 -2.569635957147105909e+00 2.569635957147105909e+00 2.569635957147105909e+00
