1.500000000000000000e+01 -1.309512785745280405e+00 -1.309512785745280405e+00 -1.105512514916410449e+00 -1.105512514916410227e+00 -1.103371349647202182e+00 -1.103371349647201516e+00 -2.196499919866589656e-01 -2.196499919866586048e-01 2.196499919866589934e-01 2.196499919866590766e-01 1.103371349647201516e+00 1.103371349647202404e+00 1.105512514916410005e+00 1.105512514916410227e+00 1.309512785745279073e+00 1.309512785745279517e+00
1.600000000000000000e+01 -1.318613842326725294e+00 -1.318613842326725294e+00 -1.109980304830737508e+00 -1.109980304830737508e+00 -1.100126546475646006e+00 -1.100126546475646006e+00 -2.340071155978831752e-01 -2.340071155978830364e-01 2.340071155978829809e-01 2.340071155978830086e-01 1.100126546475646450e+00 1.100126546475646450e+00 1.109980304830737508e+00 1.109980304830737952e+00 1.318613842326724628e+00 1.318613842326724850e+00
1.700000000000000000e+01 -1.327879111598667450e+00 -1.327879111598667450e+00 -1.114709093511037530e+00 -1.114709093511037308e+00 -1.097079658639872779e+00 -1.097079658639871447e+00 -2.483297988128892186e-01 -2.483297988128889411e-01 2.483297988128889411e-01 2.483297988128891631e-01 1.097079658639872113e+00 1.097079658639872779e+00 1.114709093511037308e+00 1.114709093511037752e+00 1.327879111598667450e+00 1.327879111598667894e+00
1.800000000000000000e+01 -1.337300984563244644e+00 -1.337300984563244644e+00 -1.119694168547641366e+00 -1.119694168547640700e+00 -1.094235393669817036e+00 -1.094235393669817036e+00 -2.626147299668972757e-01 -2.626147299668967761e-01 2.626147299668967205e-01 2.626147299668969981e-01 1.094235393669817036e+00 1.094235393669817702e+00 1.119694168547640700e+00 1.119694168547641366e+00 1.337300984563244421e+00 1.337300984563244866e+00
1.900000000000000000e+01 -1.346872633285273180e+00 -1.346872633285272958e+00 -1.124930641183567781e+00 -1.124930641183567781e+00 -1.091597516862826911e+00 -1.091597516862826689e+00 -2.768587516426575523e-01 -2.768587516426574968e-01 2.768587516426581074e-01 2.768587516426582740e-01 1.091597516862826911e+00 1.091597516862826911e+00 1.124930641183567115e+00 1.124930641183567337e+00 1.346872633285272292e+00 1.346872633285272736e+00
2.000000000000000000e+01 -1.356587831509612263e+00 -1.356587831509612263e+00 -1.130413461595696667e+00 -1.130413461595696667e+00 -1.089169034018212967e+00 -1.089169034018212967e+00 -2.910588185222698354e-01 -2.910588185222696689e-01 2.910588185222690027e-01 2.910588185222692803e-01 1.089169034018212967e+00 1.089169034018212967e+00 1.130413461595696223e+00 1.130413461595696889e+00 1.356587831509612041e+00 1.356587831509612263e+00
2.100000000000000000e+01 -1.366440823317580211e+00 -1.366440823317579989e+00 -1.136137434111187838e+00 -1.136137434111187616e+00 -1.086952326480570052e+00 -1.086952326480569830e+00 -3.052119669959471593e-01 -3.052119669959470483e-01 3.052119669959474368e-01 3.052119669959475479e-01 1.086952326480569608e+00 1.086952326480570052e+00 1.136137434111187616e+00 1.136137434111188060e+00 1.366440823317580211e+00 1.366440823317580877e+00
2.200000000000000000e+01 -1.376426225762525046e+00 -1.376426225762524602e+00 -1.142097232268713958e+00 -1.142097232268713070e+00 -1.084949252556456800e+00 -1.084949252556456356e+00 -3.193152928226806186e-01 -3.193152928226803966e-01 3.193152928226797860e-01 3.193152928226802301e-01 1.084949252556457688e+00 1.084949252556457910e+00 1.142097232268712848e+00 1.142097232268713292e+00 1.376426225762524824e+00 1.376426225762525046e+00
2.300000000000000000e+01 -1.386538955876587931e+00 -1.386538955876587709e+00 -1.148287413641469801e+00 -1.148287413641469801e+00 -1.083161224912677856e+00 -1.083161224912677634e+00 -3.333659344212662190e-01 -3.333659344212662190e-01 3.333659344212662745e-01 3.333659344212668851e-01 1.083161224912677856e+00 1.083161224912678300e+00 1.148287413641470023e+00 1.148287413641470245e+00 1.386538955876587931e+00 1.386538955876587931e+00
2.400000000000000000e+01 -1.396774175383893146e+00 -1.396774175383892924e+00 -1.154702434346823292e+00 -1.154702434346823070e+00 -1.081589270616474474e+00 -1.081589270616474474e+00 -3.473610601765685924e-01 -3.473610601765679262e-01 3.473610601765685368e-01 3.473610601765693140e-01 1.081589270616474474e+00 1.081589270616474696e+00 1.154702434346823070e+00 1.154702434346823292e+00 1.396774175383893368e+00 1.396774175383893812e+00
2.500000000000000000e+01 -1.407127248431440991e+00 -1.407127248431440325e+00 -1.161336663175598138e+00 -1.161336663175597916e+00 -1.080234078496775663e+00 -1.080234078496775663e+00 -3.612978586645389512e-01 -3.612978586645386736e-01 3.612978586645390622e-01 3.612978586645390622e-01 1.080234078496774774e+00 1.080234078496775441e+00 1.161336663175598360e+00 1.161336663175598582e+00 1.407127248431439437e+00 1.407127248431440325e+00
2.600000000000000000e+01 -1.417593708995469548e+00 -1.417593708995469104e+00 -1.168184395282336308e+00 -1.168184395282336085e+00 -1.079096037153864485e+00 -1.079096037153864263e+00 -3.751735310405288071e-01 -3.751735310405286405e-01 3.751735310405286405e-01 3.751735310405286961e-01 1.079096037153864707e+00 1.079096037153864929e+00 1.168184395282336530e+00 1.168184395282336530e+00 1.417593708995468438e+00 1.417593708995468660e+00
2.700000000000000000e+01 -1.428169235551293159e+00 -1.428169235551293159e+00 -1.175239865386113580e+00 -1.175239865386113580e+00 -1.078175266008998268e+00 -1.078175266008998268e+00 -3.889852850640668769e-01 -3.889852850640668769e-01 3.889852850640671544e-01 3.889852850640671544e-01 1.078175266008998712e+00 1.078175266008998712e+00 1.175239865386114468e+00 1.175239865386114468e+00 1.428169235551292715e+00 1.428169235551292715e+00
2.800000000000000000e+01 -1.438849631245905147e+00 -1.438849631245905147e+00 -1.182497260439715925e+00 -1.182497260439715925e+00 -1.077471641128570301e+00 -1.077471641128570301e+00 -4.027303303896361819e-01 -4.027303303896361819e-01 4.027303303896364595e-01 4.027303303896364595e-01 1.077471641128570523e+00 1.077471641128570523e+00 1.182497260439716147e+00 1.182497260439716147e+00 1.438849631245905591e+00 1.438849631245905591e+00
2.900000000000000000e+01 -1.449630808274279259e+00 -1.449630808274278371e+00 -1.189950731732810851e+00 -1.189950731732810407e+00 -1.076984817090021584e+00 -1.076984817090020918e+00 -4.164058748617778249e-01 -4.164058748617776584e-01 4.164058748617781025e-01 4.164058748617783801e-01 1.076984817090020030e+00 1.076984817090021140e+00 1.189950731732811073e+00 1.189950731732811740e+00 1.449630808274277705e+00 1.449630808274278593e+00
3.000000000000000000e+01 -1.460508775491290434e+00 -1.460508775491289990e+00 -1.197594406402375355e+00 -1.197594406402374911e+00 -1.076714245819924143e+00 -1.076714245819923699e+00 -4.300091216299813945e-01 -4.300091216299813390e-01 4.300091216299810615e-01 4.300091216299810615e-01 1.076714245819924365e+00 1.076714245819925031e+00 1.197594406402375355e+00 1.197594406402375355e+00 1.460508775491289324e+00 1.460508775491289768e+00
3.100000000000000000e+01 -1.471479628531256356e+00 -1.471479628531256356e+00 -1.205422398330756373e+00 -1.205422398330755929e+00 -1.076659193088973288e+00 -1.076659193088972843e+00 -4.435372669544139224e-01 -4.435372669544134228e-01 4.435372669544130897e-01 4.435372669544137003e-01 1.076659193088973288e+00 1.076659193088973288e+00 1.205422398330755485e+00 1.205422398330756151e+00 1.471479628531255468e+00 1.471479628531257022e+00
3.200000000000000000e+01 -1.482539541882832657e+00 -1.482539541882832657e+00 -1.213428818418402333e+00 -1.213428818418402333e+00 -1.076818753167236631e+00 -1.076818753167236631e+00 -4.569874986143369622e-01 -4.569874986143369622e-01 4.569874986143365736e-01 4.569874986143367956e-01 1.076818753167236409e+00 1.076818753167236631e+00 1.213428818418401445e+00 1.213428818418401445e+00 1.482539541882832212e+00 1.482539541882832435e+00
3.300000000000000000e+01 -1.493684762497125451e+00 -1.493684762497125451e+00 -1.221607784224463256e+00 -1.221607784224463256e+00 -1.077191862007714551e+00 -1.077191862007714107e+00 -4.703569948615013430e-01 -4.703569948615001772e-01 4.703569948615001217e-01 4.703569948615006768e-01 1.077191862007713219e+00 1.077191862007714995e+00 1.221607784224461701e+00 1.221607784224463478e+00 1.493684762497125895e+00 1.493684762497126117e+00
3.400000000000000000e+01 -1.504911604603898168e+00 -1.504911604603897723e+00 -1.229953428974019269e+00 -1.229953428974019047e+00 -1.077777309224122293e+00 -1.077777309224121849e+00 -4.836429238839114464e-01 -4.836429238839112243e-01 4.836429238839103917e-01 4.836429238839115574e-01 1.077777309224122293e+00 1.077777309224122515e+00 1.229953428974019269e+00 1.229953428974019713e+00 1.504911604603897946e+00 1.504911604603897946e+00
3.500000000000000000e+01 -1.516216445483839159e+00 -1.516216445483839159e+00 -1.238459909935748948e+00 -1.238459909935748504e+00 -1.078573749051203734e+00 -1.078573749051203290e+00 -4.968424437631048241e-01 -4.968424437631042134e-01 4.968424437631043800e-01 4.968424437631046575e-01 1.078573749051203290e+00 1.078573749051203734e+00 1.238459909935748726e+00 1.238459909935749170e+00 1.516216445483838715e+00 1.516216445483839159e+00
3.600000000000000000e+01 -1.527595722000324008e+00 -1.527595722000324008e+00 -1.247121416178267328e+00 -1.247121416178267106e+00 -1.079579710416268101e+00 -1.079579710416267879e+00 -5.099527029219201868e-01 -5.099527029219197427e-01 5.099527029219205199e-01 5.099527029219207419e-01 1.079579710416268101e+00 1.079579710416268323e+00 1.247121416178267106e+00 1.247121416178267550e+00 1.527595722000323786e+00 1.527595722000324008e+00
3.700000000000000000e+01 -1.539045927736494290e+00 -1.539045927736494290e+00 -1.255932175717278332e+00 -1.255932175717278332e+00 -1.080793606204816903e+00 -1.080793606204816459e+00 -5.229708410705566912e-01 -5.229708410705556920e-01 5.229708410705558030e-01 5.229708410705563582e-01 1.080793606204816237e+00 1.080793606204816903e+00 1.255932175717277666e+00 1.255932175717278554e+00 1.539045927736494512e+00 1.539045927736495400e+00
3.800000000000000000e+01 -1.550563610616120913e+00 -1.550563610616120469e+00 -1.264886462068989914e+00 -1.264886462068989914e+00 -1.082213741767665161e+00 -1.082213741767665161e+00 -5.358939906671105202e-01 -5.358939906671100761e-01 5.358939906671099651e-01 5.358939906671106312e-01 1.082213741767664494e+00 1.082213741767665383e+00 1.264886462068990358e+00 1.264886462068990580e+00 1.550563610616121135e+00 1.550563610616121135e+00
3.900000000000000000e+01 -1.562145370912015663e+00 -1.562145370912015219e+00 -1.273978600228102831e+00 -1.273978600228102609e+00 -1.083838322689818057e+00 -1.083838322689817835e+00 -5.487192789152413042e-01 -5.487192789152409711e-01 5.487192789152404160e-01 5.487192789152406380e-01 1.083838322689817835e+00 1.083838322689818057e+00 1.273978600228103053e+00 1.273978600228103497e+00 1.562145370912014997e+00 1.562145370912015219e+00
4.000000000000000000e+01 -1.573787859565495051e+00 -1.573787859565494607e+00 -1.283202972090928817e+00 -1.283202972090928817e+00 -1.085665461820679800e+00 -1.085665461820679800e+00 -5.614438303262092589e-01 -5.614438303262078156e-01 5.614438303262084817e-01 5.614438303262099250e-01 1.085665461820680022e+00 1.085665461820680022e+00 1.283202972090928373e+00 1.283202972090928373e+00 1.573787859565494829e+00 1.573787859565495051e+00
4.100000000000000000e+01 -1.585487776755859501e+00 -1.585487776755859501e+00 -1.292554021346131066e+00 -1.292554021346131066e+00 -1.087693185550025365e+00 -1.087693185550025365e+00 -5.740647698755526607e-01 -5.740647698755526607e-01 5.740647698755533268e-01 5.740647698755533268e-01 1.087693185550024699e+00 1.087693185550024699e+00 1.292554021346130400e+00 1.292554021346130400e+00 1.585487776755859501e+00 1.585487776755859501e+00
4.200000000000000000e+01 -1.597241870671025854e+00 -1.597241870671025854e+00 -1.302026257856915059e+00 -1.302026257856914837e+00 -1.089919439303492332e+00 -1.089919439303492110e+00 -5.865792267859968323e-01 -5.865792267859962772e-01 5.865792267859964992e-01 5.865792267859966103e-01 1.089919439303491888e+00 1.089919439303492554e+00 1.302026257856915281e+00 1.302026257856915281e+00 1.597241870671025410e+00 1.597241870671025854e+00
4.300000000000000000e+01 -1.609046936440147846e+00 -1.609046936440147180e+00 -1.311614261559609362e+00 -1.311614261559609362e+00 -1.092342092224841910e+00 -1.092342092224841910e+00 -5.989843389678368712e-01 -5.989843389678359831e-01 5.989843389678352059e-01 5.989843389678360941e-01 1.092342092224842132e+00 1.092342092224842798e+00 1.311614261559609140e+00 1.311614261559609806e+00 1.609046936440147846e+00 1.609046936440147846e+00
4.400000000000000000e+01 -1.620899815196704674e+00 -1.620899815196704674e+00 -1.321312685904193707e+00 -1.321312685904193707e+00 -1.094958941009267495e+00 -1.094958941009267495e+00 -6.112772581459516852e-01 -6.112772581459511301e-01 6.112772581459506860e-01 6.112772581459507970e-01 1.094958941009266828e+00 1.094958941009268383e+00 1.321312685904193707e+00 1.321312685904194151e+00 1.620899815196704008e+00 1.620899815196704896e+00
4.500000000000000000e+01 -1.632797393246684603e+00 -1.632797393246684159e+00 -1.331116260862727163e+00 -1.331116260862727163e+00 -1.097767712852534050e+00 -1.097767712852533828e+00 -6.234551556985263865e-01 -6.234551556985261644e-01 6.234551556985262755e-01 6.234551556985266085e-01 1.097767712852534272e+00 1.097767712852534494e+00 1.331116260862727607e+00 1.331116260862727829e+00 1.632797393246684159e+00 1.632797393246684603e+00
4.600000000000000000e+01 -1.644736601321410641e+00 -1.644736601321410641e+00 -1.341019795531721792e+00 -1.341019795531721570e+00 -1.100766067484458155e+00 -1.100766067484457933e+00 -6.355152292265889846e-01 -6.355152292265885405e-01 6.355152292265879854e-01 6.355152292265887626e-01 1.100766067484457489e+00 1.100766067484457711e+00 1.341019795531721348e+00 1.341019795531721792e+00 1.644736601321410419e+00 1.644736601321410641e+00
4.700000000000000000e+01 -1.656714413898509930e+00 -1.656714413898509930e+00 -1.351018180354312204e+00 -1.351018180354312204e+00 -1.103951598262045808e+00 -1.103951598262045586e+00 -6.474547098652100319e-01 -6.474547098652093657e-01 6.474547098652102539e-01 6.474547098652104760e-01 1.103951598262045586e+00 1.103951598262046030e+00 1.351018180354311982e+00 1.351018180354312648e+00 1.656714413898509930e+00 1.656714413898510152e+00
4.800000000000000000e+01 -1.668727848577705508e+00 -1.668727848577705508e+00 -1.361106388987763705e+00 -1.361106388987763482e+00 -1.107321832307502030e+00 -1.107321832307502030e+00 -6.592708703368275192e-01 -6.592708703368275192e-01 6.592708703368270751e-01 6.592708703368274081e-01 1.107321832307502030e+00 1.107321832307502918e+00 1.361106388987763705e+00 1.361106388987764149e+00 1.668727848577704842e+00 1.668727848577705286e+00
4.900000000000000000e+01 -1.680773965500695244e+00 -1.680773965500694800e+00 -1.371279479841262861e+00 -1.371279479841262861e+00 -1.110874229689053028e+00 -1.110874229689052806e+00 -6.709610337343867581e-01 -6.709610337343863140e-01 6.709610337343866471e-01 6.709610337343867581e-01 1.110874229689052362e+00 1.110874229689053028e+00 1.371279479841262638e+00 1.371279479841262638e+00 1.680773965500695022e+00 1.680773965500696132e+00
5.000000000000000000e+01 -1.692849866806476200e+00 -1.692849866806476200e+00 -1.381532597308313459e+00 -1.381532597308313459e+00 -1.114606181658091000e+00 -1.114606181658090778e+00 -6.825225830070200672e-01 -6.825225830070198452e-01 6.825225830070198452e-01 6.825225830070199562e-01 1.114606181658090778e+00 1.114606181658091888e+00 1.381532597308314569e+00 1.381532597308315014e+00 1.692849866806476200e+00 1.692849866806476644e+00
5.100000000000000000e+01 -1.704952696115135780e+00 -1.704952696115135780e+00 -1.391860972717192446e+00 -1.391860972717192446e+00 -1.118515007974188791e+00 -1.118515007974188791e+00 -6.939529711037913939e-01 -6.939529711037908388e-01 6.939529711037907278e-01 6.939529711037908388e-01 1.118515007974189013e+00 1.118515007974189457e+00 1.391860972717192224e+00 1.391860972717192668e+00 1.704952696115135780e+00 1.704952696115136002e+00
5.200000000000000000e+01 -1.717079638034540556e+00 -1.717079638034540556e+00 -1.402259925022073528e+00 -1.402259925022073528e+00 -1.122597953369812718e+00 -1.122597953369812496e+00 -7.052497317119714726e-01 -7.052497317119706954e-01 7.052497317119704734e-01 7.052497317119709175e-01 1.122597953369812052e+00 1.122597953369812274e+00 1.402259925022073306e+00 1.402259925022073750e+00 1.717079638034541222e+00 1.717079638034541889e+00
5.300000000000000000e+01 -1.729227917685457028e+00 -1.729227917685456584e+00 -1.412724861256439146e+00 -1.412724861256439146e+00 -1.126852183228651105e+00 -1.126852183228651105e+00 -7.164104905055813655e-01 -7.164104905055810324e-01 7.164104905055811434e-01 7.164104905055812544e-01 1.126852183228650661e+00 1.126852183228651549e+00 1.412724861256438702e+00 1.412724861256438924e+00 1.729227917685456362e+00 1.729227917685457028e+00
5.400000000000000000e+01 -1.741394800241516050e+00 -1.741394800241516050e+00 -1.423251276769368356e+00 -1.423251276769368356e+00 -1.131274778574751894e+00 -1.131274778574751672e+00 -7.274329767982314898e-01 -7.274329767982313788e-01 7.274329767982310457e-01 7.274329767982311568e-01 1.131274778574752338e+00 1.131274778574753226e+00 1.423251276769367690e+00 1.423251276769368356e+00 1.741394800241516272e+00 1.741394800241516272e+00
5.500000000000000000e+01 -1.753577590481236737e+00 -1.753577590481236737e+00 -1.433834755264274952e+00 -1.433834755264274952e+00 -1.135862730493480521e+00 -1.135862730493480521e+00 -7.383150354720168229e-01 -7.383150354720166009e-01 7.383150354720171560e-01 7.383150354720173780e-01 1.135862730493479633e+00 1.135862730493480299e+00 1.433834755264274063e+00 1.433834755264274730e+00 1.753577590481235848e+00 1.753577590481236737e+00
5.600000000000000000e+01 -1.765773632349847189e+00 -1.765773632349847189e+00 -1.444470968658541743e+00 -1.444470968658541743e+00 -1.140612934128817590e+00 -1.140612934128817590e+00 -7.490546390324386294e-01 -7.490546390324379633e-01 7.490546390324375192e-01 7.490546390324379633e-01 1.140612934128817590e+00 1.140612934128817813e+00 1.444470968658542409e+00 1.444470968658542409e+00 1.765773632349846745e+00 1.765773632349846967e+00
5.700000000000000000e+01 -1.777980308529184539e+00 -1.777980308529184539e+00 -1.455155676781471508e+00 -1.455155676781471508e+00 -1.145522182423727831e+00 -1.145522182423727831e+00 -7.596498996186937802e-01 -7.596498996186924479e-01 7.596498996186926700e-01 7.596498996186931141e-01 1.145522182423727164e+00 1.145522182423727386e+00 1.455155676781471286e+00 1.455155676781471730e+00 1.777980308529184761e+00 1.777980308529184761e+00
5.800000000000000000e+01 -1.790195040014315175e+00 -1.790195040014315175e+00 -1.465884726926877768e+00 -1.465884726926877768e+00 -1.150587159790212866e+00 -1.150587159790212421e+00 -7.700990807804682925e-01 -7.700990807804682925e-01 7.700990807804678484e-01 7.700990807804685145e-01 1.150587159790212644e+00 1.150587159790213310e+00 1.465884726926877990e+00 1.465884726926878212e+00 1.790195040014314731e+00 1.790195040014315619e+00
5.900000000000000000e+01 -1.802415285695839309e+00 -1.802415285695838865e+00 -1.476654053275581413e+00 -1.476654053275581413e+00 -1.155804435912104466e+00 -1.155804435912104244e+00 -7.804006088174134659e-01 -7.804006088174123557e-01 7.804006088174120226e-01 7.804006088174120226e-01 1.155804435912104466e+00 1.155804435912104688e+00 1.476654053275580747e+00 1.476654053275581413e+00 1.802415285695839753e+00 1.802415285695839975e+00
6.000000000000000000e+01 -1.814638541947119821e+00 -1.814638541947119377e+00 -1.487459676202063541e+00 -1.487459676202063319e+00 -1.161170459895547902e+00 -1.161170459895547680e+00 -7.905530834671590235e-01 -7.905530834671583573e-01 7.905530834671583573e-01 7.905530834671591345e-01 1.161170459895547236e+00 1.161170459895548790e+00 1.487459676202063097e+00 1.487459676202063541e+00 1.814638541947120043e+00 1.814638541947120487e+00
6.100000000000000000e+01 -1.826862342215830770e+00 -1.826862342215830770e+00 -1.498297701478495503e+00 -1.498297701478495503e+00 -1.166681554988401759e+00 -1.166681554988401537e+00 -8.005552877227342101e-01 -8.005552877227342101e-01 8.005552877227339881e-01 8.005552877227344322e-01 1.166681554988401537e+00 1.166681554988401759e+00 1.498297701478495503e+00 1.498297701478495947e+00 1.826862342215830992e+00 1.826862342215830992e+00
6.200000000000000000e+01 -1.839084256619444746e+00 -1.839084256619444524e+00 -1.509164319388427211e+00 -1.509164319388426989e+00 -1.172333914089646267e+00 -1.172333914089645601e+00 -8.104061965617598284e-01 -8.104061965617589403e-01 8.104061965617590513e-01 8.104061965617593843e-01 1.172333914089645157e+00 1.172333914089646711e+00 1.509164319388426989e+00 1.509164319388427877e+00 1.839084256619444524e+00 1.839084256619444746e+00
6.300000000000000000e+01 -1.851301891544341993e+00 -1.851301891544341993e+00 -1.520055803761461766e+00 -1.520055803761461766e+00 -1.178123596262558026e+00 -1.178123596262558026e+00 -8.201049843782169946e-01 -8.201049843782169946e-01 8.201049843782169946e-01 8.201049843782176607e-01 1.178123596262557582e+00 1.178123596262558248e+00 1.520055803761461766e+00 1.520055803761461766e+00 1.851301891544341549e+00 1.851301891544341993e+00
6.400000000000000000e+01 -1.863512889248377657e+00 -1.863512889248377213e+00 -1.530968510939364702e+00 -1.530968510939364480e+00 -1.184046524450629523e+00 -1.184046524450629301e+00 -8.296510309234986780e-01 -8.296510309234984559e-01 8.296510309234977898e-01 8.296510309234982339e-01 1.184046524450629301e+00 1.184046524450629523e+00 1.530968510939364702e+00 1.530968510939365368e+00 1.863512889248377657e+00 1.863512889248378324e+00
6.500000000000000000e+01 -1.875714927466781479e+00 -1.875714927466781479e+00 -1.541898878683208851e+00 -1.541898878683208851e+00 -1.190098484572882809e+00 -1.190098484572882809e+00 -8.390439255866178891e-01 -8.390439255866167789e-01 8.390439255866171120e-01 8.390439255866173340e-01 1.190098484572883031e+00 1.190098484572883031e+00 1.541898878683208407e+00 1.541898878683209739e+00 1.875714927466780590e+00 1.875714927466781479e+00
