0.000000000000000000e+00 -4.061748243329724173e-02
1.000000000000000021e-02 -4.304863527182228866e-02
2.000000000000000042e-02 -4.264720015561600241e-02
2.999999999999999889e-02 -4.209595461360886998e-02
4.000000000000000083e-02 -4.159411886947560200e-02
5.000000000000000278e-02 -4.116727921573023335e-02
5.999999999999999778e-02 -4.080934376411551184e-02
7.000000000000000666e-02 -4.050869233671729880e-02
8.000000000000000167e-02 -4.025436914890997975e-02
8.999999999999999667e-02 -4.003734506521434977e-02
1.000000000000000056e-01 -3.985047971601637928e-02
