0.000000000000000000e+00 -3.018819598100736634e+00
1.000000000000000021e-03 -3.018817855407430972e+00
2.000000000000000042e-03 -3.018812559673361040e+00
3.000000000000000062e-03 -3.018803781348480708e+00
4.000000000000000083e-03 -3.018791573957909424e+00
5.000000000000000104e-03 -3.018775757720339126e+00
6.000000000000000125e-03 -3.018756548851705634e+00
7.000000000000000146e-03 -3.018733791136685607e+00
8.000000000000000167e-03 -3.018707609908403811e+00
9.000000000000001055e-03 -3.018678012324078619e+00
1.000000000000000021e-02 -3.018644954296522798e+00
1.099999999999999936e-02 -3.018608607819239342e+00
1.200000000000000025e-02 -3.018568728216961983e+00
1.300000000000000114e-02 -3.018525588312589214e+00
1.400000000000000029e-02 -3.018479217756979249e+00
1.499999999999999944e-02 -3.018429412103623921e+00
1.600000000000000033e-02 -3.018376371271166647e+00
1.700000000000000122e-02 -3.018320182772527449e+00
1.800000000000000211e-02 -3.018260746861333388e+00
1.899999999999999953e-02 -3.018198175001376438e+00
2.000000000000000042e-02 -3.018132490213463193e+00
2.100000000000000130e-02 -3.018063745527963970e+00
2.199999999999999872e-02 -3.017991901645116659e+00
2.299999999999999961e-02 -3.017917189542313583e+00
2.400000000000000050e-02 -3.017839358644200942e+00
2.500000000000000139e-02 -3.017758689365915625e+00
2.600000000000000228e-02 -3.017675224206466389e+00
2.699999999999999969e-02 -3.017588880034883569e+00
2.800000000000000058e-02 -3.017499710618643416e+00
2.900000000000000147e-02 -3.017407881989203844e+00
2.999999999999999889e-02 -3.017313367955481329e+00
3.099999999999999978e-02 -3.017216219789736975e+00
3.200000000000000067e-02 -3.017116513468571792e+00
3.300000000000000155e-02 -3.017014277060106053e+00
3.400000000000000244e-02 -3.016909542331002392e+00
3.500000000000000333e-02 -3.016802308050058112e+00
3.600000000000000422e-02 -3.016692804262731453e+00
3.699999999999999817e-02 -3.016580831592801548e+00
3.799999999999999906e-02 -3.016466701084203006e+00
3.899999999999999994e-02 -3.016350301572142012e+00
4.000000000000000083e-02 -3.016231663479166603e+00
4.100000000000000172e-02 -3.016110902019662365e+00
4.200000000000000261e-02 -3.015988091107731695e+00
4.300000000000000350e-02 -3.015863203757769728e+00
4.399999999999999745e-02 -3.015736371900714641e+00
4.499999999999999833e-02 -3.015607552771185862e+00
4.599999999999999922e-02 -3.015476864707710813e+00
4.700000000000000011e-02 -3.015344343342579059e+00
4.800000000000000100e-02 -3.015210039326570168e+00
4.900000000000000189e-02 -3.015073934518837984e+00
5.000000000000000278e-02 -3.014936098914220430e+00
5.100000000000000366e-02 -3.014796560740523379e+00
5.200000000000000455e-02 -3.014655541024728880e+00
5.299999999999999850e-02 -3.014512962350432534e+00
5.399999999999999939e-02 -3.014368788110868280e+00
5.500000000000000028e-02 -3.014223084856446189e+00
5.600000000000000117e-02 -3.014075983513726520e+00
5.700000000000000205e-02 -3.013927535344988584e+00
5.800000000000000294e-02 -3.013777656490667756e+00
5.900000000000000383e-02 -3.013626485772574970e+00
5.999999999999999778e-02 -3.013474049188682002e+00
