0.000000000000000000e+00 -4.727254815268383759e+00 -4.727254815268379318e+00 -3.569135780560549254e+00 -3.569135780560546145e+00 -9.415710795835732227e-01 -9.415710795835732227e-01 9.415710795835718905e-01 9.415710795835722235e-01 3.569135780560546145e+00 3.569135780560547477e+00 4.727254815268381094e+00 4.727254815268386423e+00
1.000000000000000000e+00 -4.727002132030976966e+00 -4.727001203678998564e+00 -3.569071232428647988e+00 -3.569065805179731932e+00 -9.449011025733423663e-01 -9.448852469165294199e-01 9.448852469165303081e-01 9.449011025733419222e-01 3.569065805179731043e+00 3.569071232428645324e+00 4.727001203679000341e+00 4.727002132030975190e+00
2.000000000000000000e+00 -4.726245732507987185e+00 -4.726238305949246765e+00 -3.568889056835577112e+00 -3.568845663103542787e+00 -9.548440621097584735e-01 -9.547186231693881586e-01 9.547186231693898240e-01 9.548440621097570302e-01 3.568845663103544119e+00 3.568889056835576223e+00 4.726238305949246765e+00 4.726245732507981856e+00
3.000000000000000000e+00 -4.724987787787982896e+00 -4.724962724625481947e+00 -3.568607334588655533e+00 -3.568461017385468281e+00 -9.712170513584196252e-01 -9.708012827630650987e-01 9.708012827630644326e-01 9.712170513584180709e-01 3.568461017385467393e+00 3.568607334588657309e+00 4.724962724625482835e+00 4.724987787787982008e+00
4.000000000000000000e+00 -4.723230078683917199e+00 -4.723170674736184793e+00 -3.568245248060454955e+00 -3.567898876472550995e+00 -9.937048077291041892e-01 -9.927429883049538883e-01 9.927429883049528891e-01 9.937048077291041892e-01 3.567898876472550107e+00 3.568245248060456287e+00 4.723170674736183017e+00 4.723230078683918975e+00
5.000000000000000000e+00 -4.720974024606300112e+00 -4.720858014399335723e+00 -3.567822982772194784e+00 -3.567147619911934520e+00 -1.021889356164054075e+00 -1.020065934621993575e+00 1.020065934621992687e+00 1.021889356164053853e+00 3.567147619911933631e+00 3.567822982772193452e+00 4.720858014399339275e+00 4.720974024606293895e+00
6.000000000000000000e+00 -4.718220723899908542e+00 -4.718020287386870848e+00 -3.567361613760309247e+00 -3.566197011604726796e+00 -1.055284077661432951e+00 -1.052239561154269198e+00 1.052239561154267200e+00 1.055284077661432507e+00 3.566197011604725908e+00 3.567361613760306582e+00 4.718020287386872624e+00 4.718220723899911206e+00
7.000000000000000000e+00 -4.714971005340006904e+00 -4.714652777617415857e+00 -3.566882976864438781e+00 -3.565038201859080047e+00 -1.093366650234693260e+00 -1.088712363122633420e+00 1.088712363122632532e+00 1.093366650234690818e+00 3.565038201859080935e+00 3.566882976864442334e+00 4.714652777617414969e+00 4.714971005340005128e+00
8.000000000000000000e+00 -4.711225490417035644e+00 -4.710750575575731958e+00 -3.566409525171168937e+00 -3.563663719762018900e+00 -1.135606986530974805e+00 -1.128937584830335350e+00 1.128937584830334462e+00 1.135606986530972362e+00 3.563663719762019788e+00 3.566409525171169381e+00 4.710750575575731958e+00 4.711225490417036532e+00
9.000000000000000000e+00 -4.706984665980651350e+00 -4.706308656715433081e+00 -3.565964170906652964e+00 -3.562067457672315474e+00 -1.181488344813018676e+00 -1.172391695317537064e+00 1.172391695317532845e+00 1.181488344813017788e+00 3.562067457672315474e+00 3.565964170906655628e+00 4.706308656715431304e+00 4.706984665980652238e+00
