0.000000000000000000e+00 -3.900481817893251546e-01
1.000000000000000021e-02 -3.942906938511148152e-01
2.000000000000000042e-02 -4.009626355200564540e-01
2.999999999999999889e-02 -4.055383471213597768e-01
4.000000000000000083e-02 -4.082515673509133913e-01
5.000000000000000278e-02 -4.098395854799854465e-01
5.999999999999999778e-02 -4.107492011627679740e-01
7.000000000000000666e-02 -4.112255835101940593e-01
8.000000000000000167e-02 -4.114095334974359197e-01
8.999999999999999667e-02 -4.113874605009140151e-01
1.000000000000000056e-01 -4.112156547231007320e-01
