0.000000000000000000e+00 -4.002663432771126573e+00 -4.002663432767400664e+00 -2.377254372503988300e+00 -2.377254372502592528e+00 -1.584495376752967420e-04 -1.584495375019952918e-04 1.584495375019491590e-04 1.584495376752550002e-04 2.377254372502592528e+00 2.377254372503988744e+00 4.002663432767400664e+00 4.002663432771126573e+00
1.000000000000000000e+00 -4.002289351771444181e+00 -4.002289351771439740e+00 -2.377338927256106071e+00 -2.377338927256104739e+00 -6.140688924417908590e-02 -6.140688924417815608e-02 6.140688924417541522e-02 6.140688924417585931e-02 2.377338927256101631e+00 2.377338927256106071e+00 4.002289351771428194e+00 4.002289351771432635e+00
2.000000000000000000e+00 -4.001167068704901908e+00 -4.001167068704900132e+00 -2.377593248706290741e+00 -2.377593248706289408e+00 -1.227759307791274068e-01 -1.227759307791272958e-01 1.227759307791246590e-01 1.227759307791264215e-01 2.377593248706289852e+00 2.377593248706291629e+00 4.001167068704903684e+00 4.001167068704903684e+00
3.000000000000000000e+00 -3.999296465604871287e+00 -3.999296465604866402e+00 -2.378019312286641540e+00 -2.378019312286639764e+00 -1.840698598129439922e-01 -1.840698598129419938e-01 1.840698598129433539e-01 1.840698598129446584e-01 2.378019312286637987e+00 2.378019312286639320e+00 3.999296465604869510e+00 3.999296465604869510e+00
4.000000000000000000e+00 -3.996677353316071546e+00 -3.996677353316069770e+00 -2.378620423418492447e+00 -2.378620423418492447e+00 -2.452507866589642704e-01 -2.452507866589623831e-01 2.452507866589637708e-01 2.452507866589651031e-01 2.378620423418491558e+00 2.378620423418492003e+00 3.996677353316067993e+00 3.996677353316070214e+00
5.000000000000000000e+00 -3.993309482664967103e+00 -3.993309482664965770e+00 -2.379401237663874902e+00 -2.379401237663871349e+00 -3.062805584369781009e-01 -3.062805584369774348e-01 3.062805584369768797e-01 3.062805584369782119e-01 2.379401237663872681e+00 2.379401237663873570e+00 3.993309482664964882e+00 3.993309482664967103e+00
6.000000000000000000e+00 -3.989192560075331961e+00 -3.989192560075329297e+00 -2.380367790140236028e+00 -2.380367790140233808e+00 -3.671206133094726543e-01 -3.671206133094698787e-01 3.671206133094713775e-01 3.671206133094722657e-01 2.380367790140233808e+00 2.380367790140233808e+00 3.989192560075328409e+00 3.989192560075330629e+00
7.000000000000000000e+00 -3.984326267611169925e+00 -3.984326267611169037e+00 -2.381527535390698169e+00 -2.381527535390695949e+00 -4.277318548953444877e-01 -4.277318548953435995e-01 4.277318548953431554e-01 4.277318548953435995e-01 2.381527535390695505e+00 2.381527535390696393e+00 3.984326267611169037e+00 3.984326267611170813e+00
8.000000000000000000e+00 -3.978710287431907577e+00 -3.978710287431907133e+00 -2.382889399227887672e+00 -2.382889399227885452e+00 -4.880745188630419285e-01 -4.880745188630398745e-01 4.880745188630386533e-01 4.880745188630390974e-01 2.382889399227885452e+00 2.382889399227886784e+00 3.978710287431909798e+00 3.978710287431911574e+00
9.000000000000000000e+00 -3.972344330653587274e+00 -3.972344330653586386e+00 -2.384463844376234043e+00 -2.384463844376232711e+00 -5.481080263068883740e-01 -5.481080263068871528e-01 5.481080263068881520e-01 5.481080263068890401e-01 2.384463844376231823e+00 2.384463844376233599e+00 3.972344330653589495e+00 3.972344330653590383e+00
1.000000000000000000e+01 -3.965228170626216464e+00 -3.965228170626215132e+00 -2.386262952013430194e+00 -2.386262952013427530e+00 -6.077908206726269080e-01 -6.077908206726261309e-01 6.077908206726244655e-01 6.077908206726262419e-01 2.386262952013428418e+00 2.386262952013428862e+00 3.965228170626215132e+00 3.965228170626217352e+00
1.100000000000000000e+01 -3.957361680663297854e+00 -3.957361680663297854e+00 -2.388300521537843668e+00 -2.388300521537841004e+00 -6.670801853211452137e-01 -6.670801853211427712e-01 6.670801853211435484e-01 6.670801853211439925e-01 2.388300521537841448e+00 2.388300521537841892e+00 3.957361680663297854e+00 3.957361680663300074e+00
1.200000000000000000e+01 -3.948744876296942596e+00 -3.948744876296941264e+00 -2.390592191036183145e+00 -2.390592191036182257e+00 -7.259320388796408619e-01 -7.259320388796395296e-01 7.259320388796413059e-01 7.259320388796413059e-01 2.390592191036183589e+00 2.390592191036183589e+00 3.948744876296939488e+00 3.948744876296940376e+00
