0.000000000000000000e+00 -4.063562285107540306e-05
1.000000000000000021e-02 -3.753098571743739009e-05
2.000000000000000042e-02 -3.751542618786810057e-05
2.999999999999999889e-02 -3.751022951029719943e-05
4.000000000000000083e-02 -3.750762908285437680e-05
5.000000000000000278e-02 -3.750606811116913297e-05
5.999999999999999778e-02 -3.750502710249403737e-05
7.000000000000000666e-02 -3.750428312689069177e-05
8.000000000000000167e-02 -3.750372498385889930e-05
8.999999999999999667e-02 -3.750329075968839021e-05
1.000000000000000056e-01 -3.750294319518343578e-05
