0.000000000000000000e+00 2.499992308591103551e-01
9.999999999999999167e-02 2.484616080078438927e-01
1.999999999999999833e-01 2.469278339289893154e-01
2.999999999999999889e-01 2.454017031161548346e-01
3.999999999999999667e-01 2.438869037613144997e-01
4.999999999999999445e-01 2.423869611400952806e-01
5.999999999999999778e-01 2.409051767271463973e-01
6.999999999999999556e-01 2.394445622000418439e-01
7.999999999999999334e-01 2.380077672481384354e-01
8.999999999999999112e-01 2.365970011219964420e-01
9.999999999999998890e-01 2.352139474859349377e-01
1.099999999999999867e+00 2.338596735285136674e-01
1.199999999999999956e+00 2.325345334197592706e-01
1.299999999999999822e+00 2.312380689861726069e-01
1.399999999999999911e+00 2.299689087248424357e-01
1.499999999999999778e+00 2.287246689425259660e-01
1.599999999999999867e+00 2.275018597641675910e-01
1.699999999999999956e+00 2.262958009469073772e-01
1.799999999999999822e+00 2.251005515807591451e-01
1.899999999999999911e+00 2.239088586009074788e-01
1.999999999999999778e+00 2.227121291342726295e-01
2.099999999999999645e+00 2.215004311256763003e-01
2.199999999999999734e+00 2.202625268665769909e-01
2.299999999999999822e+00 2.189859417045525447e-01
2.399999999999999911e+00 2.176570711398539970e-01
2.500000000000000000e+00 2.162613259004686483e-01
2.599999999999999645e+00 2.147833141119548372e-01
2.699999999999999734e+00 2.132070574756284032e-01
2.799999999999999822e+00 2.115162366678191574e-01
2.899999999999999911e+00 2.096944585572302344e-01
2.999999999999999556e+00 2.077255380861231515e-01
3.099999999999999645e+00 2.055937848677302782e-01
3.199999999999999734e+00 2.032842845345328442e-01
3.299999999999999822e+00 2.007831659467385066e-01
3.399999999999999911e+00 1.980778438781527484e-01
3.499999999999999556e+00 1.951572299452308812e-01
3.599999999999999645e+00 1.920119045761836674e-01
3.699999999999999734e+00 1.886342458679024503e-01
3.799999999999999822e+00 1.850185121154979129e-01
3.899999999999999911e+00 1.811608784940688111e-01
4.000000000000000000e+00 1.770594279104642510e-01
4.049999999999999822e+00 1.749171823561823658e-01
4.099999999999999645e+00 1.727141012786148622e-01
4.150000000000000355e+00 1.704504531563344472e-01
4.200000000000000178e+00 1.681266100828082699e-01
4.250000000000000000e+00 1.657430431878381683e-01
4.299999999999999822e+00 1.633003181922276781e-01
4.349999999999999645e+00 1.607990902741107675e-01
4.400000000000000355e+00 1.582400988953125420e-01
4.450000000000000178e+00 1.556241621791798480e-01
4.500000000000000000e+00 1.529521538490286048e-01
4.549999999999999822e+00 1.502246320361777521e-01
4.599999999999999645e+00 1.474440021187461980e-01
4.650000000000000355e+00 1.446690530038097222e-01
4.700000000000000178e+00 1.419561727988849498e-01
4.750000000000000000e+00 1.393055025600276053e-01
