0.000000000000000000e+00 -3.455545629919601680e+00
1.000000000000000021e-03 -3.455545876946432227e+00
2.000000000000000042e-03 -3.455546543236586832e+00
3.000000000000000062e-03 -3.455547640724567771e+00
4.000000000000000083e-03 -3.455549133308751575e+00
5.000000000000000104e-03 -3.455551036116123687e+00
6.000000000000000125e-03 -3.455553289344139412e+00
7.000000000000000146e-03 -3.455555889425234728e+00
8.000000000000000167e-03 -3.455558790347240450e+00
9.000000000000001055e-03 -3.455561942143719367e+00
1.000000000000000021e-02 -3.455565320928203565e+00
1.099999999999999936e-02 -3.455568843206502816e+00
1.200000000000000025e-02 -3.455572421960142027e+00
1.300000000000000114e-02 -3.455576099346742591e+00
1.400000000000000029e-02 -3.455579734706681005e+00
1.499999999999999944e-02 -3.455583267321860941e+00
1.600000000000000033e-02 -3.455586656237616960e+00
1.700000000000000122e-02 -3.455589812208450518e+00
1.800000000000000211e-02 -3.455592697991942686e+00
1.899999999999999953e-02 -3.455595186315612022e+00
2.000000000000000042e-02 -3.455597217436254809e+00
2.100000000000000130e-02 -3.455598743729223266e+00
2.199999999999999872e-02 -3.455599666012659554e+00
2.299999999999999961e-02 -3.455599922068509411e+00
2.400000000000000050e-02 -3.455599452548701489e+00
2.500000000000000139e-02 -3.455598174237105358e+00
2.600000000000000228e-02 -3.455595999123178608e+00
2.699999999999999969e-02 -3.455592862993479120e+00
2.800000000000000058e-02 -3.455588712292149811e+00
2.900000000000000147e-02 -3.455583499897549871e+00
2.999999999999999889e-02 -3.455577113064239647e+00
3.099999999999999978e-02 -3.455569544199240006e+00
3.200000000000000067e-02 -3.455560696143523458e+00
3.300000000000000155e-02 -3.455550562307545093e+00
3.400000000000000244e-02 -3.455539035835575312e+00
3.500000000000000333e-02 -3.455526122081165052e+00
3.600000000000000422e-02 -3.455511701948173364e+00
3.699999999999999817e-02 -3.455495834039679526e+00
3.799999999999999906e-02 -3.455478429774992755e+00
3.899999999999999994e-02 -3.455459431782863078e+00
4.000000000000000083e-02 -3.455438858850719441e+00
4.100000000000000172e-02 -3.455416657352239795e+00
4.200000000000000261e-02 -3.455392790149679261e+00
4.300000000000000350e-02 -3.455367305768434871e+00
4.399999999999999745e-02 -3.455340071273382385e+00
4.499999999999999833e-02 -3.455311168338739414e+00
4.599999999999999922e-02 -3.455280554023700823e+00
4.700000000000000011e-02 -3.455248233423783066e+00
4.800000000000000100e-02 -3.455214167969907990e+00
4.900000000000000189e-02 -3.455178353320741635e+00
5.000000000000000278e-02 -3.455140861264275998e+00
5.100000000000000366e-02 -3.455101623045571113e+00
5.200000000000000455e-02 -3.455060666506123646e+00
5.299999999999999850e-02 -3.455017973567628964e+00
5.399999999999999939e-02 -3.454973593186816849e+00
5.500000000000000028e-02 -3.454927529079926618e+00
5.600000000000000117e-02 -3.454879767761383391e+00
5.700000000000000205e-02 -3.454830363602997334e+00
5.800000000000000294e-02 -3.454779294847849513e+00
5.900000000000000383e-02 -3.454726577254227493e+00
5.999999999999999778e-02 -3.454672266445552697e+00
