0.000000000000000000e+00 -5.571444510619202317e-01
1.000000000000000021e-02 -5.572056456662920487e-01
2.000000000000000042e-02 -5.573482461979465397e-01
2.999999999999999889e-02 -5.574763553371197000e-01
4.000000000000000083e-02 -5.574936934889741513e-01
5.000000000000000278e-02 -5.573410981637426653e-01
5.999999999999999778e-02 -5.570021642631403092e-01
7.000000000000000666e-02 -5.564901460749792639e-01
8.000000000000000167e-02 -5.558322206982878599e-01
8.999999999999999667e-02 -5.550585106094536592e-01
1.000000000000000056e-01 -5.541964744178682345e-01
